SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10001364,Kaupura,,0002,1,54,451520
10001365,Dimarcha,,0002,1,55,451521
10001366,Sather,,0002,1,54,451520
10001367,Sawantapura,,0002,1,172,451539
10001368,Khadi ka Sahrana,,0002,1,5,451471
10001369,Hasilpur,,0002,1,36,451502
10001370,HIRAPURA,&nbsp;,0001,1,147,451435
10001371,BEERAMPUR,&nbsp;,0001,1,184,
10001372,PANNAPURA,,0019,3,2299,453640
10001373,JAGDESHPURA,,0019,3,2299,453640
10001374,KHOD,,0019,3,2280,453621
10001375,PHOOL BAG,,0019,3,2289,453630
10001376,DHAMOKHAR,,0019,3,2289,453630
10001377,KHODAN,,0019,3,2270,453611
10001378,BUDDHPURA,,0019,3,2236,453577
10001379,DIGHRRE KA PURA,,0019,3,2236,453577
10001380,CHANDA,,0019,3,2236,453577
10001381,KEMRA,,0019,3,2236,453577
10001382,Barbatpura,&nbsp;,0035,6,5031,456390
10001383,SUGHRPURA,,0019,3,2235,453576
10001384,Dugar Aadiwasi pura,&nbsp;,0035,6,4990,456366
10001385,MATELA,,0019,3,2235,453576
10001386,barbatpura,,0035,6,0,
10001387,jhutari,&nbsp;,0035,6,5021,456380
10001388,SHAHPURA NO.1,,0019,3,2243,453584
10001389,shankarpura,,0035,6,5021,456380
10001390,mota jhiriya,Motajhiriya,0035,6,4971,456347
10001391,KATGHRA,,0019,3,2223,453564
10001392,shivnagar,Shivnagar,0035,6,4971,456347
10001393,Odi,Odi,0035,6,4985,456361
10001394,Mahua,Mahua,0035,6,4902,456278
10001395,pipal khada,pipal khada,0035,6,4995,456371
10001396,Durgapur,Durgapur,0035,6,4995,456371
10001397,satikheda,satikheda,0035,6,5021,456380
10001398,aajad pura,aajadpura,0035,6,5021,456380
10001399,chokachankheda,choka chhan kheda,0035,6,5021,456380
10001400,chuk,chuk,0035,6,5021,456380
10001401,janak pur,janak pur,0035,6,5021,456380
10001402,kheda,kheda,0035,6,4942,456318
10001403,chithai devri,chithi devri,0035,6,4942,456318
10001404,SIKRIJAGIR,,0019,3,2223,453564
10001405,bhimpur,bhimpur,0035,6,4942,456318
10001406,KHOD,,0019,3,2231,453572
10001407,khiriya,khiriya,0035,6,4933,456309
10001408,donga,,0035,6,4933,456309
10001409,NAKARA,,0019,3,2223,453564
10001410,SIKARPURA,,0019,3,2225,453566
10001411,SINGPURA,,0018,3,2170,453513
10001412,MALPURA,,0019,3,2222,453563
10001413,DOUNPURA,,0019,3,2222,453563
10001414,SANSEGAR,,0019,3,2304,453645
10001415,BAGPURA,,0019,3,2327,453668
10001416,SIDDHPURA,,0019,3,2324,453665
10001417,MOHANPURA,,0019,3,2238,453579
10001418,UDOTPURA,,0019,3,2238,453579
10001419,K P Nagar,K P Nagar,0035,6,4945,456321
10001420,Kundalpur,Kundalpur,0035,6,5040,456399
10001421,surajpur,surajpur,0035,6,5040,456399
10001422,ganga sagar,ganga sagar,0035,6,5040,456399
10001423,hirapur,hirapur,0035,6,4887,456263
10001424,ready chouraha,ready chouraha,0035,6,5018,456377
10001425,naka badhiya,naka badhiya,0035,6,5018,456377
10001426,bharka,bharka,0035,6,5018,456377
10001427,nayagaov,nayagaov,0035,6,5027,456386
10001428,pratap pura,pratap pura,0035,6,5027,456386
10001429,bhorat,bhorat,0035,6,5035,456394
10001430,gajora,gajora,0035,6,4919,456295
10001431,kutawali,kutawali,0035,6,10001430,
10001432,manpur,manpur,0035,6,10001430,
10001433,nayagaov,nayagaov,0035,6,10001430,
10001434,rummpura  adjan,rummpura  adjan,0035,6,10001430,
10001435,gadariya,gadariya,0035,6,10001430,
10001436,shrinagar dhandi,shrinagar dhandi,0035,6,10001430,
10001437,sitapur,sitapur,0035,6,10001430,
10001438,kalipahadi damron,kalipahadi damron,0035,6,4942,456318
10001439,gadroli janakpur,gadroli janakpur,0035,6,4942,456318
10001440,devkheda bajrag ghad,devkheda bajrag ghad,0035,6,4942,456318
10001441,hinotiya,hinotiya,0035,6,4942,456318
10001442,danga setanpura,danga setanpura,0035,6,4942,456318
10001443,bhitarguwa,bhitarguwa,0035,6,4942,456318
10001444,shankarpura velai,shankarpura velai,0035,6,4942,456318
10001445,rahi,rahi,0035,6,4905,
10001446,banota,banota,0035,6,10001445,
10001447,bagharbara,bagharbara,0035,6,10001445,
10001448,amarpur devra,amarpur devra,0035,6,10001445,
10001449,roopan wara,roopan wara,0035,6,10001445,
10001450,mohan ghar salira,mohan ghar salira,0035,6,10001445,
10001451,nagrela,nagrela,0035,6,5040,456399
10001452,dagipuri,dagipuri,0035,6,10001451,
10001453,veerpur,veerpur,0035,6,10001451,
10001454,daviyajagan,daviyajagan,0035,6,10001451,
10001455,kishanpur,kishanpur,0035,6,10001451,
10001456,pranppura bhag,pranppura bhag,0035,6,10001451,
10001457,chirona,chirona,0035,6,10001451,
10001458,surajpura,surajpura,0035,6,10001451,
10001459,daviyakala,daviyakala,0035,6,5014,456375
10001460,patanapur,patanapur,0035,6,10001459,
10001461,sujwaha,sujwaha,0035,6,10001459,
10001462,dhamkan,dhamkan,0035,6,10001459,
10001463,badanpur,badanpur,0035,6,10001459,
10001464,garetha,garetha,0035,6,4942,456318
10001465,kamalpur,kamalpur,0035,6,10001464,
10001466,jungipur,jungipur,0035,6,10001464,
10001467,banda,banda,0035,6,10001464,
10001468,vijaypura nagada,vijaypura nagada,0035,6,10001464,
10001469,bagpura ganeshpura,bagpura ganeshpura,0035,6,10001464,
10001470,hari bagiya,hari bagiya,0035,6,10001464,
10001471,bichkavan,bichkavan,0035,6,10001464,
10001472,harinagar,harinagar,0035,6,10001464,
10001473,laharra,laharra,0035,6,10001464,
10001474,makhana,makhana,0035,6,10001464,
10001475,rebai,rebai,0035,6,10001464,
10001476,madonkala khurd,madonkala khurd,0035,6,10001464,
10001477,harpalpur,harpalpur,0035,6,10001464,
10001478,nayakuwa,nayakuwa,0035,6,10001464,
10001479,gugari,gugari,0035,6,4969,456345
10001480,gugari,gugari,0035,6,4969,456345
10001481,gugar,gugar,0035,6,10001479,
10001482,padara,padara,0035,6,10001479,
10001483,manguli,manguli,0035,6,10001479,
10001484,kundanpur,kundanpur,0035,6,10001479,
10001485,adeya,adeya,0035,6,10001479,
10001486,sinawal kala,sinawal kala,0035,6,4985,456361
10001487,devri,devri,0035,6,4985,456361
10001488,odi,odi,0035,6,4985,456361
10001489,durgapur gorvar,durgapur gorvar,0035,6,4985,456361
10001490,durgapur gorvar,durgapur gorvar,0035,6,4985,456361
10001491,himmatpur neemkhera,himmatpur neemkhera,0035,6,4985,456361
10001492,devri majara,devri majara,0035,6,4985,456361
10001493,DEVJU KA PURA,,0017,3,10001227,
10001494,moodra,,0308,47,6000,500536
10001495,myanpura,myanpura*,0308,47,6000,500536
10001496,Sagar chak,Sagar chak*,0308,47,10000612,
10001497,Tumen,Tumen*,0308,47,10001496,
10001498,Gadla,,0308,47,10001495,
10001499,Nanakapur,Nanakapur*,0308,47,10001496,
10001500,Gumkhiriya,,0308,47,10001499,
10001501,Purachhipon,,0308,47,10000593,
10001502,VIJLAI,,0308,47,10001501,
10001503,Kanchanpur,,0308,47,6018,500554
10001504,Kelaras,,0308,47,6018,500554
10001505,Bhonsle Gaon,,0308,47,6018,500554
10001506,Gudhi,Gudhi,0285,44,53460,496697
10001507,Kakarua Rai,,0308,47,6059,500595
10001508,Harpalpur,,0233,37,43946,487209
10001509,Bhilatdev,,0233,37,43986,487233
10001510,Rajora Kurmi,,0233,37,43986,487233
10001511,Barakhad Khurd,,0233,37,43993,487240
10001512,Chhaparkheda,&nbsp;,0233,37,43982,487229
10001513,Khatkad,&nbsp;,0233,37,43871,487134
10001514,Malapath,,0233,37,44001,487248
10001515,Jondal,,0233,37,44001,487248
10001516,Beeltali,,0233,37,43920,487183
10001517,Ghumadde Halalor,,0233,37,44004,487251
10001518,Gotikheda,,0238,37,44411,487664
10001519,Parsai Pipariya,,0238,37,44458,487711
10001520,Rani Pipariya,,0238,37,44384,487637
10001521,Senkakhedi,,0238,37,44477,487730
10001522,Sehra,,0238,37,44433,487686
10001523,Rengakheda,,0238,37,44425,487678
10001524,Ratamati,,0238,37,300747,487761
10001525,Chikli,,0238,37,44378,487631
10001526,Sua Kachhar,,0238,37,44420,487673
10001527,Dundiya,,0237,37,44291,487544
10001528,Uchakheda,,0237,37,44291,487544
10001529,Sakatpur,,0237,37,44266,487519
10001530,Khera,,0237,37,44279,487532
10001531,Nasirabad Dhana,,0237,37,44306,487559
10001532,Bachhwada Dhana,,0237,37,44311,487564
10001533,Pothiya,,0237,37,44350,487603
10001534,Keerpura,,0237,37,44344,487597
10001535,Maharajganj,,0240,37,44756,488009
10001536,Hatwas,,0239,37,44563,487816
10001537,Jamara,,0239,37,44555,487808
10001538,Indra Nagar,,0239,37,44626,487878
10001539,Rayyatwadi,,0239,37,44612,487864
10001540,Chouki,,0239,37,44622,487874
10001541,Digri,,0239,37,44663,487915
10001542,Gutkheda,,0239,37,44663,487915
10001543,Bilkhedi,,0234,37,44083,487321
10001544,Bandrabhan,,0235,37,44240,487437
10001545,Ghanawad,,0235,37,44240,487437
10001546,Khojanpur,,0235,37,44236,487433
10001547,Tawanagar,,0234,37,300740,487405
10001548,Purana Chicha,,0234,37,300732,487397
10001549,Sukhtawa,,0234,37,44164,487389
10001550,Neemkheda,,0234,37,44144,487374
10001551,Chhindapani,,0234,37,44144,487374
10001552,Pipalpura,,0234,37,44142,487373
10001553,Naya Kala Akhar,,0234,37,44166,487391
10001554,Saras Talaiya,,0234,37,44165,487390
10001555,Shaktipura,,0234,37,44165,487390
10001556,Gajnibeda,,0234,37,44165,487390
10001557,Jhirnapura,,0234,37,44165,487390
10001558,Naya Jamundol,,0234,37,44100,487338
10001559,Purana Jamundol,,0234,37,44161,487388
10001560,Ladimau,,0234,37,44168,487393
10001561,Maruapura,,0234,37,44168,487393
10001562,Somukheda,,0234,37,44168,487393
10001563,Nayapura Dandiwada,,0234,37,44170,487395
10001564,Veerguvari,,0234,37,44144,487374
10001565,badchapda,,0234,37,44144,487374
10001566,badchapda,,0234,37,44144,487374
10001567,Bhumkapura,,0234,37,44127,487365
10001568,Gomti,,0234,37,44127,487365
10001569,Maryarpur,,0234,37,44133,487369
10001570,Suiya,,0234,37,44126,487364
10001571,Raisalpatha,,0234,37,44102,487340
10001572,Deripharm,,0234,37,44102,487340
10001573,Nonupura,,0234,37,44110,487348
10001574,Nayapura Jamani,,0234,37,300738,487403
10001575,Nayapura Jamani,,0234,37,300738,487403
10001576,Nayapura Jamani,,0234,37,300738,487403
10001577,Sabo,Sabo,0313,48,19808,501536
10001578,Tikuri Tola,Tikuri Tola,0312,48,19627,501275
10001579,Bakho,Bakho,0312,48,19899,501512
10001580,Rungata,Rungata,0312,48,10001579,
10001581,BASADEHI,BASADEHI,0213,34,40953,484228
10001582,SIRKAMBA,SIRKAMBA,0231,36,43648,486911
10001583,DHEGA,DHEGA,0231,36,43651,486914
10001584,PURA,PYRA,0231,36,43654,486917
10001585,KUDAWA,KUDAWA,0227,36,43280,486541
10001586,BODHGAON,BODHGAON,0166,27,32368,476840
10001587,Mirjapur,mirja pur tapra,0194,31,37896,481202
10001588,MARDA KHERI,,0194,31,37884,481190
10001589,NAKA BARETH,,0194,31,37884,481190
10001590,AZAD NAGAR,AZAD NAGAR,0194,31,37884,481190
10001591,CHANDRA PUR-KAJARYAI,CHANDRA PUR-KAJARYAI,0194,31,37842,481148
10001592,JARODI KHERA,JARODI KHERA,0194,31,37861,481167
10001593,BINNA KHERI,,0194,31,38008,481307
10001594,KHAJURI-KHONGRA,KHAJURI-KHONGRA,0194,31,37914,481220
10001595,BADA HAR,,0194,31,37914,481220
10001596,SANKAR GARH,,0194,31,37914,481220
10001597,JAMANIYA,JAMANIYA,0195,31,38044,481350
10001598,NAHARIYA,,0195,31,38044,481350
10001599,SYAWADA,,0195,31,38037,481343
10001600,DHUBYAU,,0195,31,38063,481369
10001601,GAMOLI,GAMOLI CHAKK,0194,31,37948,481254
10001602,BADI VEER,,0195,31,38080,481386
10001603,BHADAWSA,,0194,31,37953,481259
10001604,SWARUP NAGAR(BAITOLI),SWARUP NAGAR(BAITOLI),0194,31,37935,481241
10001605,LAL PATHAR,,0194,31,37935,481241
10001606,KALI PATHAR,,0194,31,37935,481241
10001607,BAILOT-DUSSERI,,0194,31,38011,481316
10001608,RAJODA,,0194,31,37857,481163
10001609,HARIPUR,,0194,31,37941,481247
10001610,SIRAWADA-SYAWDA,,0194,31,37937,481243
10001611,SUJA,,0193,31,37772,481078
10001612,SON PURA,,0193,31,37772,481078
10001613,SEMALGHATA,SEMALGHATA,0204,33,39331,482774
10001614,NAYAPURA,NAYAPURA,0204,33,39376,482819
10001615,GANESHPURA,GANESHPURA,0204,33,39364,482807
10001616,PAHIYA,PAHIYA,0204,33,39403,482846
10001617,TINONIYA,TINONIYA,0204,33,39306,482749
10001618,KHAKANDAR PUR,KHAKANDAR PUR,0204,33,39419,482862
10001619,TULSI PAN,TULSI PAN,0204,33,39419,482862
10001620,JHIRI,JHIRI,0204,33,39419,482862
10001621,TANDA,TANDA,0204,33,39364,482807
10001622,BILODIYA,BILODIYA,0204,33,39354,482797
10001623,KAYRI JADID,KAYRI JADID,0204,33,39420,482863
10001624,NAYA PURA,NAYA PURA,0204,33,39374,482817
10001625,ISLAM NAGAR,ISLAM NAGAR,0204,33,39359,482802
10001626,TINSAI,TINSAI,0204,33,39364,482807
10001627,BHAT PURA,BHAT PURA,0204,33,39382,482825
10001628,BAABADIYA,BAABADIYA,0204,33,39382,482825
10001629,PHOOL MOGRA,PHOOL MOGRA,0204,33,39306,482749
10001630,Langhabambhori,Langhabambhori,0238,37,44395,487648
10001631,Mogawa,,0166,27,32348,476738
10001632,Lainpura,,0166,27,32241,476631
10001633,Tanda,,0166,27,32228,476618
10001634,Pipliya,,0174,27,33528,477926
10001635,Silawdi,,0174,27,33544,477942
10001636,Bhooritek,,0209,33,40339,483523
10001637,Bairakhedi,,0209,33,40336,483520
10001638,Chandni,,0209,33,40299,483483
10001639,Netan Khedi,,0209,33,40323,483507
10001640,Silgaina,,0209,33,40283,483467
10001641,Neel Kachhar,,0209,33,40266,483450
10001642,Jala Kheda,,0209,33,40299,483483
10001643,Naktitalai,,0209,33,40323,483507
10001644,Patalkhoh,,0209,33,40327,483511
10001645,Imli Kheda,,0204,33,39369,482812
10001646,Patni,,0204,33,39308,482751
10001647,Khutiya Khedi,,0204,33,300502,482865
10001648,Ratna Khedi,,0204,33,39308,482751
10001649,Geru Khan,,0204,33,39308,482751
10001650,Bhoj Nagar,,0204,33,39369,482812
10001651,Kodiya Chhitu,,0204,33,39338,482781
10001652,Shankar Pura,,0204,33,39338,482781
10001653,Van Kheda,,0204,33,39346,482789
10001654,Lasudiya Khas,,0204,33,39302,482745
10001655,Shali Kheda,,0204,33,39312,482755
10001656,Ralawati,,0204,33,39368,482811
10001657,Rama Khedi,,0204,33,39355,482798
10001658,Rala,,0208,33,40093,483375
10001659,Emlada,,0208,33,40119,483401
10001660,Cheentikheda,,0208,33,40119,483401
10001661,Akawliya,,0208,33,300527,483446
10001662,Sarwar Ganj,,0208,33,300527,483446
10001663,Chakaldi,,0208,33,40075,483357
10001664,Nehru Gaon,,0208,33,40093,483375
10001665,Gouhan,,0208,33,40093,483375
10001666,Rinjhadiya,,0208,33,40174,483432
10001667,Durganayak,,0208,33,40066,483348
10001668,Amlapani,,0208,33,40174,483432
10001669,Fandki,,0208,33,40059,483341
10001670,Khapa,,0208,33,40086,483368
10001671,Baniya Gaon,,0208,33,40066,483348
10001672,Babdi Kheda,,0208,33,40174,483432
10001673,Mangrol,,0208,33,40174,483432
10001674,Suapani,,0208,33,40170,483428
10001675,Neemakhedi,,0208,33,40066,483348
10001676,Chameti,,0208,33,40052,483334
10001677,Manasa,,0208,33,40058,483340
10001678,Nayagaon,,0208,33,40075,483357
10001679,Ghogra,,0208,33,300527,483446
10001680,Salarond,,0208,33,40058,483340
10001681,Jeevan Tal,,0207,33,39919,483201
10001682,Devpura,,0207,33,39983,483265
10001683,Jamun Chhapri,,0207,33,40007,483289
10001684,Rajpura,,0207,33,39983,483265
10001685,Kalam Kheda,,0207,33,39986,483268
10001686,Gular Chhapri,,0207,33,40007,483289
10001687,Imlipathar,,0207,33,39983,483265
10001688,Doondalawa,,0207,33,39983,483265
10001689,Naya Kheda,,0207,33,40007,483289
10001690,Ghengi,,0207,33,39986,483268
10001691,Magra,,0207,33,40027,483309
10001692,Gawatalab,,0207,33,39998,483280
10001693,Kolar Dem,,0207,33,39983,483265
10001694,Bisan Kheda,,0207,33,39983,483265
10001695,Aroliya,,0207,33,39998,483280
10001696,Devli,,0205,33,39795,482992
10001697,Kothri,,0205,33,39702,482901
10001698,Maina Khedi,,0205,33,39800,482996
10001699,Pakhani,,0205,33,39720,482919
10001700,Tipakhedi,,0205,33,39795,482992
10001701,Kanra Khedi,,0205,33,39795,482992
10001702,Siya Khedi,,0205,33,39654,482869
10001703,Khajuriya,,0205,33,39653,482868
10001704,Chhayan Pagara,,0205,33,39800,482996
10001705,Dharam Puri,,0205,33,39720,482919
10001706,Khoba Khedi,,0205,33,39801,482997
10001707,Pipaliya Khadi,,0205,33,39800,482996
10001708,Khamkheda Jatra,,0205,33,39674,482880
10001709,Pipalya Kailash,,0205,33,39801,482997
10001710,Singarchori,,0205,33,39720,482919
10001711,Hakim Pur,,0205,33,39801,482997
10001712,Harniya Gaon,,0205,33,39800,482996
10001713,Khedapura,,0205,33,39654,482869
10001714,Gallakhedi,,0205,33,39801,482997
10001715,Pipariya,,0205,33,39720,482919
10001716,Panchapura,,0205,33,39800,482996
10001717,Badarguradiya,,0205,33,39800,482996
10001718,Kakriya Khedi,,0205,33,39795,482992
10001719,Mundi Khedi,,0205,33,39702,482901
10001720,Sidhiqganj,,0205,33,39702,482901
10001721,Haliya Bheel,,0204,33,39348,482791
10001722,Sikar Pur,,0204,33,39320,482763
10001723,Dhaman Kheda,,0204,33,39280,482723
10001724,Kayri,,0204,33,39405,482848
10001725,Semli Khurd,,0204,33,39320,482763
10001726,Jaanpur Bawadiya,,0204,33,39280,482723
10001727,Sothipura,,0204,33,39405,482848
10001728,Melondi,Melondi,0260,41,48462,491706
10001729,Maliyaguda,,0106,15,19130,468112
10001730,Goriyya,Goriyya,0106,15,19130,0
