PID,Name_E,Name_G,CID,DCode,TCode,BID,Code_16,Phy_VCode,Facility_Type,Is_Tribal,Is_Notional
2827,Sevar,सेवरपाली,,8,0060,237,,,1,0,False
2828,Badagaonv,बडागांव	,,11,0078,54,,,2,0,False
2829,Gudaliya,गुडलिया,,11,0081,51,,,1,0,False
2830,Pratappura,प्रतापपुरा,,11,0077,51,,,1,0,False
2831,Abhaneri,आभानेरी,,11,0077,51,,,1,0,False
2832,Pundarpada,पुदंरपाडा,,11,0077,51,,,1,0,False
2833,Jaroli,जारौली,,8,0061,238,,,1,0,False
2834,Nangal Bairasi,नांगल बैरसी,,11,0080,52,,,1,0,False
2835,Bapi,बापी,,11,0080,52,,,1,0,False
2836,Titarwada,तीतरवाडा,,11,0080,52,,,1,0,False
2837,Donari,दौनारी,,8,0061,238,,,1,0,False
2838,Alooda,आलूदा,,11,0080,52,,,1,0,False
2839,Khanwas,खानवास,,11,0080,52,,,1,0,False
2840,Kallawas,कल्‍लावास,,11,0081,55,,,1,0,False
2841,BINAVAS,बीनावास,,15,0117,135,,,1,0,False
2842,Shyampura,श्‍यामपुरा,,11,0077,55,,,1,0,False
2843,Shivsinghpura,शिवसिंहपुरा,,11,0081,55,,,1,0,False
2844,Goal,गोल	,,11,0081,55,,,1,0,False
2845,Garhbhopaji,गढ भोपजी,,13,0099,76,,,1,0,False
2846,Torada,टोरडा,,11,0081,53,,,1,0,False
2847,Nandari,नांदरी,,11,0079,53,,,1,0,False
2848,Dubbi,दुब्‍बी,,11,0077,53,,,1,0,False
2849,CHOKARI KALAN,चोकरी कला,,15,0113,130,,,1,0,False
2850,ARTIAKALAN,आरतीकला,,15,0113,130,,,1,0,False
2851,5 LL,5 एलएल	,,1,0002,213,,,1,0,False
2852,Bhompura,उपकेन्‍द्र भोमपुरा,,2,0012,220,,,1,0,False
2853,Ariayanwali,उपकेन्‍द्र अरांईयावाली,,2,0012,220,,,1,0,False
2854,KishanPuraDhiknada,उपकेन्‍द्र किशनपुरा दिखनादा,,2,0012,220,,,1,0,False
2855,Mirzawali Mehar,उपकेन्‍द्र मिर्जेवाली मेहर,,2,0011,225,,,1,0,False
2856,2 3 MOD,उपकेन्‍द्र 2, 3 एम.ओ.डी.,,2,0012,223,,,1,0,False
2857,Badopal,उपकेन्‍द्र बडोपल,,2,0013,223,,,1,0,False
2858,Likhmisar,उपकेन्‍द्र लिखमीसर,,2,0013,223,,,1,0,False
2859,Nukera,उपकेन्‍द्र नुकेरा,,2,0010,224,,,1,0,False
2860,Barni Khurd,बासनी खुर्द,,15,0113,130,,,1,0,False
2861,Dulapur Keri,दुलापुर केरी,,1,0002,213,,,1,0,False
2862,ChakHeeraSinghWala,उपकेन्‍द्र चक हीरासिंह वाला,,2,0010,224,,,1,0,False
2863,Leelanwali,उपकेन्‍द्र लीलांवाली,,2,0010,224,,,1,0,False
2864,Khodan,उपकेन्‍द्र खोडां,,2,0014,226,,,1,0,False
2865,Rampura Matoriyan,उपकेन्‍द्र रामपुरा मटोरियां,,2,0014,226,,,1,0,False
2866,Sherpura,उपकेन्‍द्र शेरपुरा,,2,0016,222,,,1,0,False
2867,Anoopsahar,उपकेन्‍द्र अनूपशहर,,2,0016,222,,,1,0,False
2868,Jigasari Choti,उपकेन्‍द्र जीगासरी छोटी,,2,0016,222,,,1,0,False
2869,18 GG,18 जीजी,,1,0002,213,,,1,0,False
2870,Nunhera,नुनहेरा,,8,0061,238,,,1,0,False
2871,devpura,देवपुरा,,22,0162,34,,,1,0,False
2872,Arnia Mal,अरनियामाल,,22,0162,34,,,1,0,False
2873,JHIRANA,झिराना,,22,0160,34,,,1,0,False
2874,Kesunda,केसुन्‍दा,,34,0242,196,,,1,0,False
2875,Dhamottar,धमोतर,,34,0243,197,,,1,0,False
2876,Kunni,कुणी,,34,0243,197,,,1,0,False
2877,Ghyashpura,ग्‍यासपुर,,34,0243,197,,,1,0,False
2878,Chupana,चूपना,,34,0244,198,,,1,0,False
2879,Kareda,करेडा,,22,0161,32,,,1,0,False
2880,Mundia,मुण्डिया,,22,0161,32,,,1,0,False
2881,Jamdoli,जामडोली,,22,0161,32,,,1,0,False
2882,Subdand,शुबदण्‍ड,,15,0116,134,,,1,0,False
2883,Pawaliya,पंवालिया,,22,0163,33,,,1,0,False
2884,Dungar,डूंगर,,27,0193,174,,,1,0,False
2885,Lamba Kalan,लाम्‍बाकलां,,22,0163,33,,,1,0,False
2886,Kuri,कुडी,,15,0116,134,,,1,0,False
2887,Chanana Dham,चानणा धाम,,1,0004,214,,,1,0,False
2889,JALOKI,जलौकी,,1,0004,214,,,1,0,False
2890,Thirana,उपकेन्‍द्र थिराना,,2,0015,221,,,1,0,False
2891,Maleda,मालेडा,,22,0164,35,,,1,0,False
2892,Jhosava,झौंसावा,,27,0192,174,,,1,0,False
2893,Devdawas,देवडावास,,22,0164,35,,,1,0,False
2894,Nagar,नगर,,22,0159,31,,,1,0,False
2895,Kalmanda,कलमण्‍डा,,22,0159,31,,,1,0,False
2896,PACHALA,पचाला,,22,0165,36,,,1,0,False
2897,Midharoho 12JRK,मिडारोही 12 जे आर के,,2,0013,223,,,1,0,False
2898,POONIA KI PIAO,पूनिया की प्‍याउ,,15,0114,133,,,1,0,False
2899,Ghanarao,घाणेराव,,20,0147,143,,,1,0,False
2900,BERU,बेरू,,15,0114,133,,,1,0,False
2901,Sidri,सिदडी,,27,0190,171,,,1,0,False
2902,Khera Kachwasa,खेडा कच्‍छवासा,,27,0190,171,,,1,0,False
2903,BANDA COLONY,बांडा कॉलोनी	,,1,0006,218,,,1,0,False
2586,Devgaon nua,देवगांव नुआ,,5,0035,69,,,1,0,False
2587,Kumawas,कुमावास,,5,0035,69,,,1,0,False
2588,Badwasi,बडवासी,,5,0035,69,,,1,0,False
2589,Kari,कारी,,5,0035,69,,,1,0,False
2590,Bugala,बुगाला,,5,0035,69,,,1,0,False
2591,Ranasar,राणासर,,5,0035,69,,,2,0,False
2592,Bhirr,भीर,,5,0033,67,,,1,0,False
2593,Bhaswata Kalan,भैसावता कला,,5,0033,67,,,1,0,False
2594,Dumoli Khurd,डुमोनी खुर्द,,5,0033,67,,,1,0,False
2595,Luhavad,लुहावद,,30,0209,106,,,1,0,False
2596,Gardana khurd,गरडाना खुर्द,,5,0033,67,,,1,0,False
2597,Godliyaheri,गोदल्‍याहेडी,,30,0211,103,,,1,0,False
2598,Mawasa,मवासा,,30,0211,103,,,1,0,False
2599,Kukavas,कगवास,,33,0231,183,,,1,0,False
2600,Devla,देवला,,33,0231,183,,,1,0,False
2716,Harsawabara,हरसावा बडा,,13,0095,71,,,1,0,False
2717,Jaleu,जालेऊ,,13,0095,71,,,1,0,False
2718,Bibipur Bara,बीबीपुर बेडा,,13,0095,71,,,1,0,False
2719,Kayamsar,कायमसर,,13,0095,71,,,1,0,False
2720,Keshriyawad,केसरि‍यावाद,,34,0240,195,,,1,0,False
2721,Managano,मनागानो,,34,0240,195,,,1,0,False
2722,Jugrajpura,जुगराजपुरा,,13,0099,75,,,1,0,False
2723,Hanspur,हांसपुर,,13,0099,75,,,1,0,False
2724,Mau,मऊ,,13,0099,75,,,2,0,False
2725,Lisariya,लिसाडिया,,13,0099,75,,,1,0,False
2726,Palasara,पलासरा,,13,0097,77,,,2,0,False
2727,Gungara,गुंगारा,,13,0097,77,,,2,0,False
2728,Beri,बेरी,,13,0097,77,,,1,0,False
2729,Bajor,बाजोर,,13,0097,77,,,1,0,False
2730,Sangrwa,सांगरवा,,13,0098,77,,,1,0,False
2731,Rajpura,रायपुरा,,13,0097,77,,,1,0,False
2732,Dholapani,धोलापानी,,34,0242,196,,,1,0,False
2733,Jurathara,जुराठडा,,13,0097,77,,,1,0,False
2734,Dehlala,देहला,,12,0094,84,,,1,0,False
2735,Mahadevpura,महादेव पुरा,,12,0094,84,,,1,0,False
2736,Shivdaspura,शिवदासपुरा,,12,0094,84,,,1,0,False
2737,Khokawas,खोखावास,,12,0089,82,,,1,0,False
2738,Bhagoth,भगोथ,,13,0100,74,,,1,0,False
2739,Dalpat Pura,दलपतपुरा,,13,0100,74,,,1,0,False
2740,Paritampuri,प्रीतमपुरी,,13,0100,74,,,1,0,False
2741,Mawanda Khurd,मावण्‍डा खुर्द,,13,0100,74,,,1,0,False
2742,Jeelo,जिलो,,13,0100,74,,,2,0,False
2743,Madasar,मदासर,,16,0119,116,,,1,0,False
2744,Bharewala,भारेवाला,,16,0119,116,,,1,0,False
2745,Theekariya,ठीकीरिया,,13,0099,76,,,1,0,False
2746,Khetolai,खेतोलाई,,16,0119,117,,,1,0,False
2748,Bhikhodai,भीखोदाई,,16,0119,117,,,1,0,False
2749,Jhabra,झाबरा,,16,0119,117,,,1,0,False
2750,Jeenmata,जीणमाता	,,13,0098,78,,,1,0,False
2751,Lamiyan,लामिया,,13,0098,78,,,1,0,False
2752,Umara,उमाडा,,13,0098,78,,,1,0,False
2753,Bamanvas Sajanpura,बामनवास सुजानपुरा,,13,0099,76,,,1,0,False
2754,Nimeda,निमेडा,,13,0099,76,,,1,0,False
2755,Bhadwari,भादवाडी,,13,0099,76,,,1,0,False
2756,Mandota,माण्डोता,,13,0097,73,,,1,0,False
2757,Kundalpura,क्न्दल्पुरा,,13,0097,73,,,1,0,False
2758,Kharsadu,खरसदु,,13,0097,73,,,1,0,False
2759,Kasli,कासली,,13,0097,73,,,2,0,False
2760,Manihari,मणिहारी,,20,0145,140,,,2,0,False
2761,Vasni Dadhwadiyan,वासनी दधवाडियन,,20,0142,138,,,1,0,False
2762,Gadhajan,गढाजान,,7,0050,227,,,1,0,False
2763,Kot Kirana,कोट किराणा,,20,0142,138,,,1,0,False
2764,Levda,लेवडा,,7,0050,227,,,1,0,False
2765,Jadan,जाडन ,,20,0146,142,,,1,0,False
2766,Khakhla,खांखला,,24,0177,16,,,1,0,False
2767,Deoriya,देवरिया,,24,0176,15,,,1,0,False
2768,Bhadira,वधीरा,,7,0053,232,,,1,0,False
2769,Khargada,खडगदा,,27,0192,173,,,1,0,False
2770,Gadarmala,गाडरमाला,,24,0178,17,,,1,0,False
2771,Jawal,जावल,,24,0179,18,,,1,0,False
2772,Intunda,ईटून्‍दा,,24,0180,12,,,1,0,False
2773,Dheekola,ढीकोला,,24,0173,11,,,1,0,False
2774,Bhasor,भसौर,,27,0192,173,,,1,0,False
2775,Bachh Khera,बच्‍च खेडा,,24,0173,11,,,1,0,False
2776,Upreda,उपरेडा,,24,0174,13,,,1,0,False
2777,Luhariya,लुहारिया,,24,0175,14,,,1,0,False
2778,Rmpuriya,रामपुरिया	,,24,0175,14,,,1,0,False
2779,Pipasar,पीपासर,,14,0104,23,,,1,0,False
2780,Makodi,मकोडी,,14,0104,23,,,1,0,False
2781,Jalnishar,जालनियासर,,14,0103,22,,,1,0,False
2782,Bodwa,बोडवा,,14,0103,22,,,1,0,False
2783,Khinyala,खिंयाला,,14,0103,22,,,1,0,False
2784,Sanju,सन्‍जु,,14,0107,26,,,1,0,False
2785,Palri Kallan,पालडी कला,,14,0107,26,,,1,0,False
2786,Butati,बुटाटी,,14,0107,26,,,1,0,False
2787,Gagrana,गगराना,,14,0106,25,,,1,0,False
2788,Meharavar,महरावर,,7,0057,234,,,1,0,False
2789,BASNI SEJA,बासनी सेजा,,14,0106,25,,,1,0,False
2790,Khakharki,खाकडकी,,14,0106,25,,,1,0,False
2791,CHITAWA,चितावा,,14,0110,30,,,1,0,False
2792,Jhanjhola,झंझोला,,24,0181,19,,,1,0,False
2793,ADAKSAR,अडकसर,,14,0110,30,,,1,0,False
2794,SHIV,शिव,,14,0110,30,,,1,0,False
2795,Musaliya,मुसालिया,,20,0146,142,,,1,0,False
2796,INDOKHA,इन्‍दौखा,,14,0110,30,,,1,0,False
2797,LOONWA,लूणवा,,14,0110,30,,,1,0,False
2798,Kasya,कास्‍या कला ,,24,0182,19,,,1,0,False
2799,MORED,मोरेउ.,,14,0109,28,,,1,0,False
2800,Kapuramaluka,कपूरमलूका,,7,0057,234,,,1,0,False
2801,KALWA,कालवा,,14,0109,28,,,1,0,False
2476,Sanjata,सांजटा,,17,0126,113,,,1,0,False
2477,Khara mehechan,खारा माहेचान,,17,0125,113,,,1,0,False
2478,Bhatala,भाटाला,,17,0125,113,,,1,0,False
2479,Loolwa,लूलवा	,,21,0154,4,,,2,0,False
2480,Mohammad Gargh,मौहम्‍मद गढ	,,21,0157,6,,,1,0,False
2481,Padisel,पदिसेल,,6,0043,50,,,1,0,False
2482,Mandawara,मुण्‍डावरा,,6,0045,45,,,1,0,False
2483,Korna,कोरना,,17,0123,110,,,1,0,False
2484,Sarwadi,सरवडी,,17,0123,110,,,1,0,False
2485,Ghari,गढी,,6,0045,45,,,1,0,False
2601,Badawali,बडावली	,,33,0237,189,,,1,0,False
2602,Tokar,टोकर,,33,0237,189,,,1,0,False
2603,Barwara,बारवा,,33,0230,188,,,1,0,False
2604,Badi,बडी,,33,0233,186,,,1,0,False
2605,Dhar,धार,,33,0233,186,,,1,0,False
2606,Vati,वाटी,,33,0233,186,,,1,0,False
2607,Gadoli,गादोली,,33,0229,193,,,1,0,False
2608,Housing Board Kisangarh,हाउसिंग बोर्ड किशनगढ़,,21,0150,,,,8,0,False
2609,City Dispensary Kisangarh,शहर औषधालय किशनगढ़,,21,0150,,,,8,0,False
2610,Gehoon Kheri,गेहुखेडी,,32,0224,99,,,1,0,False
2611,Dudhaliya,दुधालीया,,32,0228,101,,,1,0,False
2612,Todameena,टोडा मीना	,,12,0092,62,,,1,0,False
2613,Basna,बासना	,,12,0092,62,,,1,0,False
2614,Dhoola Rao,धोला रावजी	,,12,0092,62,,,1,0,False
2615,Jharia,झारिया,,4,0028,207,,,1,0,False
2616,Satara,सातडा,,4,0028,207,,,1,0,False
2617,Jasasar,जासासर,,4,0028,207,,,1,0,False
2618,Dhadhsar,दादसर	,,12,0085,59,,,1,0,False
2619,Kachhnara,कचनारा,,32,0228,101,,,1,0,False
2620,Kotwad Tal,कोटवाद ताल,,4,0028,207,,,1,0,False
2621,Guradiya Joga,गुराडीया जोगा,,32,0226,98,,,1,0,False
2622,Chalkoi Banirotan,चलकोई बनीरोतान,,4,0028,207,,,1,0,False
2623,Dhelana,ढेलाणा,,33,0238,194,,,2,0,False
2624,Cheethwari,चितवारी	,,12,0085,59,,,1,0,False
2625,Mandabhinda,मन्‍दाभिन्‍डा	,,12,0085,59,,,1,0,False
2626,Sahjoosar,सहजुसर,,4,0028,207,,,1,0,False
2627,Kishanmanpura,किशनमानपुरा	,,12,0085,59,,,1,0,False
2628,Dhadhar,ढाढर,,4,0028,207,,,1,0,False
2629,Ranasar,राणासर,,4,0028,207,,,1,0,False
2630,Jaisamand,जयसमंद,,33,0237,189,,,1,0,False
2631,Chandgothi,चांदगोठी,,4,0026,211,,,1,0,False
2632,Seuwa,सेउवा,,4,0026,211,,,1,0,False
2633,Modak Gaon,मोदक गाव्,,30,0212,107,,,1,0,False
2634,Chainpura Chhota,चैनपुरा छोटा,,4,0026,211,,,1,0,False
2635,Khairabad,खैराबाद,,30,0212,107,,,1,0,False
2636,LADANA,लदाना,,12,0088,81,,,1,0,False
2637,Devli khurd,देवली खुद,,30,0212,107,,,1,0,False
2638,Badriya,बादड.या	,,4,0027,206,,,1,0,False
2639,Kanrwas,कानड.वास	,,4,0027,206,,,1,0,False
2640,Chittora,चितौडा,,12,0088,81,,,1,0,False
2642,Moikalan,मोइकला,,30,0213,104,,,1,0,False
2643,Morukalan Dara,दरा,,30,0213,104,,,1,0,False
2644,Nimeda,नीमेडा,,12,0088,81,,,1,0,False
2645,Kamolar,कमोलर,,30,0213,104,,,1,0,False
2646,Kanota,कानोता,,12,0093,83,,,1,0,False
2647,Jaisangsar,जयसंगसर	,,4,0027,206,,,1,0,False
2648,Benada,बैनाडा,,12,0093,83,,,1,0,False
2649,Billuwas Rampura,बिल्‍यावास रामपुरा,,4,0027,206,,,1,0,False
2650,Jatwara,जटवाडा,,12,0093,83,,,1,0,False
2651,Ratusar,रातुसर,,4,0027,206,,,1,0,False
2652,Foga,फोंगा,,4,0027,206,,,1,0,False
2653,Barjangsar,बरजांगसर,,4,0027,206,,,2,0,False
2654,Chaimanpura,चिमनपुरा	,,12,0082,56,,,1,0,False
2655,Karoli,करोली	,,12,0082,56,,,1,0,False
2656,Tevdi,तेवडी,,12,0083,57,,,1,0,False
2657,Luhakana Khurd,लुहुकाना खुर्द,,12,0083,57,,,1,0,False
2658,Amloda,अमलोदा,,12,0083,57,,,1,0,False
2659,Dabeech,डाबीच,,12,0088,81,,,1,0,False
2660,Budhwali,बुधवाली,,4,0029,209,,,1,0,False
2661,Iyara,इंयारा,,4,0030,210,,,1,0,False
2662,Luhara,लुहारा,,4,0030,210,,,1,0,False
2663,Mundra,मुन्‍दडा,,4,0030,210,,,1,0,False
2664,Rajiyasar Meetha,राजियासर मिठा,,4,0030,210,,,1,0,False
2665,Katar Chhoti,कातर छोटी,,4,0030,210,,,1,0,False
2666,Dhadheru Bhamuan,ढंढेरू भामुवान,,4,0030,210,,,1,0,False
2667,Bilanderpur,बीलानदेरपुर,,12,0084,58,,,1,0,False
2668,DEVAN,देवन	,,12,0084,58,,,1,0,False
2669,KHORA LAD KHANI,खोरालाड कानी,,12,0084,58,,,1,0,False
2670,Nanta,नांता,,30,0000,,,,1,0,False
2671,Purohitgi ki tapri,पुरोहिट्ज़ी की तपरी,,30,0000,,,,1,0,False
2672,Bhadana,भड़ाना,,30,0000,,,,1,0,False
2673,Harsoli,हरसोली,,12,0086,79,,,1,0,False
2674,Meena Baroda,मिनाबडौदा,,10,0070,246,,,1,0,False
2675,AmarGard Choki,अमरगढ चौकी,,10,0070,246,,,1,0,False
2676,Udai Khurd,उदेईखुर्द,,10,0070,246,,,1,0,False
2677,Lahsoda,लहसोडा,,10,0075,249,,,1,0,False
2678,Rawajna Chour,रवाजना चौड,,10,0075,249,,,1,0,False
2679,Batoda,बाटोदा,,10,0071,245,,,1,0,False
2680,Naroli Chour,नारोली चौड,,10,0071,245,,,1,0,False
2681,Jahira,जाहिरा,,10,0071,245,,,1,0,False
2682,Shaifipura,शफीपुरा,,10,0071,245,,,1,0,False
2683,Pipalai,पिपलाई,,10,0071,245,,,1,0,False
2684,Peepalda,पिपलदा,,10,0076,247,,,1,0,False
2685,Sesa,सेसा,,10,0072,247,,,1,0,False
2686,Maksudanpura,मकसुदनपुरा,,10,0072,247,,,1,0,False
2687,Shaympura,श्‍यामपुरा,,10,0075,248,,,1,0,False
2688,Shelu,सेलु,,10,0075,248,,,1,0,False
2689,Makholi,मखोली,,10,0075,248,,,1,0,False
2690,Kustala,कूस्‍तला,,10,0075,248,,,1,0,False
2691,Jhag,झाग,,12,0087,80,,,1,0,False
2363,Senawasa,सेनावासा,,28,0194,152,,,1,0,False
2486,Kakrala,कांकरला,,17,0128,110,,,1,0,False
2487,Simrakhiya,सिमरखिया,,17,0123,110,,,1,0,False
2488,Agar,आगर,,6,0045,45,,,1,0,False
2489,Barnama Jagir,बडनामा जागीर	,,17,0123,110,,,1,0,False
2490,Kolaheda,कालाहेडा,,6,0045,45,,,1,0,False
2491,Krishanganj,कष्‍णगंज,,19,0137,148,,,2,0,False
2492,Ramdev Mandir,रामदेव मंदिर,,17,0127,111,,,1,0,False
2493,Nimbalkot,निम्‍बल कोट,,17,0125,113,,,2,0,False
2494,Deogaon,देवगांव,,21,0158,7,,,2,0,False
2495,Madarpura,मदारपुरा,,21,0151,1,,,1,0,False
2496,Gudda,गुडडा,,21,0151,1,,,1,0,False
2497,Roopbas,रूपबास,,6,0040,47,,,1,0,False
2498,Shahbad,शाहबाद,,6,0040,47,,,1,0,False
2500,indour,इंदौर,,6,0040,47,,,1,0,False
2501,rabadka,राबडका,,6,0040,47,,,1,0,False
2502,karoli,करोली,,6,0040,47,,,1,0,False
2503,jalalpur,जलालपुर,,6,0040,47,,,1,0,False
2504,Dotana,दोताना	,,6,0040,47,,,1,0,False
2505,khidarpur,खिदरपुर,,6,0040,47,,,1,0,False
2506,Milakpur Turk,मिलकपुर तुर्क,,6,0040,47,,,1,0,False
2507,choupanki,चौपंकी,,6,0040,47,,,1,0,False
2508,Hamiraka,हमीरखां,,6,0040,47,,,2,0,False
2509,Jatwara,जटवारा,,6,0046,37,,,2,0,False
2510,pahadi,पहाडी,,6,0037,43,,,2,0,False
2511,Baloda,बलोदा,,5,0032,66,,,1,0,False
2512,Pahdawati,पह्दावती,,6,0047,44,,,1,0,False
2513,Dabaycha,डबायचा,,33,0239,192,,,1,0,False
2514,Khandi Ovari,खांडी ओवरी नीचला फला,,33,0239,192,,,1,0,False
2515,Bodigama,बोडीगामा,,28,0197,155,,,2,0,False
2516,Bibasar,बीबासर,,5,0031,63,,,1,0,False
2517,Budana,बुडाना,,5,0031,63,,,1,0,False
2518,Sarera,सरेरा,,33,0239,192,,,1,0,False
2519,Malbamori,मालबमोरी	,,31,0215,85,,,1,0,False
2520,Khajurnakala,खजूरनाकला	,,31,0215,85,,,1,0,False
2521,Bamulia Mataji,बमूलिया माताजी,,31,0215,85,,,1,0,False
2522,Indali,इन्‍डाली,,5,0031,63,,,2,0,False
2523,Katawr,कटावर,,31,0217,88,,,1,0,False
2524,Badora,बडोदा,,31,0217,88,,,1,0,False
2525,Seemli,सीमली,,31,0216,90,,,1,0,False
2526,Batawada,बटवदा,,31,0216,90,,,1,0,False
2527,Barana,बराना,,31,0216,90,,,1,0,False
2528,Ajari kalan,अजाडीकंला,,5,0031,63,,,1,0,False
2529,Sulai,सुलई,,33,0239,192,,,1,0,False
2530,Motipura Chowki,चौकी,,31,0220,87,,,1,0,False
2531,Daduka,डडुका,,28,0195,153,,,1,0,False
2532,Wajwana,वजवाना,,28,0195,153,,,1,0,False
2533,Dheenga Rari,डींगा राडी,,31,0220,87,,,1,0,False
2534,Pachbada,पांचवडा,,28,0195,153,,,1,0,False
2535,Faliya,फलिया,,31,0220,87,,,1,0,False
2536,Tikri,टीकरी,,6,0048,37,,,1,0,False
2537,Sawna,सवना,,33,0234,191,,,1,0,False
2538,Adinda,आडिंदा	,,33,0234,191,,,1,0,False
2539,Jhupel,झुपेल,,28,0196,158,,,1,0,False
2540,Siyapur,सीयापुर,,28,0196,158,,,1,0,False
2541,Falwa,फलवा,,28,0197,159,,,1,0,False
2542,Sundrav,सुन्‍द्राव,,28,0197,159,,,1,0,False
2543,Ratanpura,रतनपुरा,,28,0197,159,,,1,0,False
2544,Pindola,पिंडोला,,32,0225,100,,,1,0,False
2545,Moreli,मोरेली,,32,0224,100,,,1,0,False
2546,Keharpura Kalan,केहरपुरा कला,,5,0032,65,,,1,0,False
2547,Nunia Gothra,नूनिया गोठडा,,5,0032,65,,,1,0,False
2548,Gidania,गिडानियां,,5,0032,65,,,1,0,False
2549,Luna,लूणा,,5,0031,64,,,1,0,False
2550,Dabri Dhirsingh,डाबरी धीरसिंह,,5,0031,64,,,1,0,False
2551,Dhanduri,धन्‍दूरी,,5,0031,64,,,1,0,False
2552,Tani,टानी,,5,0031,64,,,1,0,False
2553,Sefaraganwar,सेफरागुवार,,5,0034,68,,,1,0,False
2554,Charawas,चारावास,,5,0034,68,,,1,0,False
2555,Mandri,मान्‍दरी,,5,0034,68,,,1,0,False
2556,Dada fatehpura,डाडाफतेहपुरा,,5,0034,68,,,1,0,False
2557,Daroli,दारोली,,33,0234,191,,,1,0,False
2558,Badau,बडाउ,,5,0034,68,,,2,0,False
2559,Malki Toos,मालकीटूस,,33,0234,191,,,1,0,False
2560,Thathwadi,ठाठवाडी,,5,0034,68,,,1,0,False
2561,Bassi Aada,बस्‍सी आडा,,28,0194,152,,,1,0,False
2562,Raithal,रायथाल	,,12,0091,61,,,1,0,False
2563,Jalsu,जालसू,,12,0091,61,,,2,0,False
2564,Dudka,डुडका,,28,0194,152,,,1,0,False
2565,Punhana,पुनहाना	,,12,0091,61,,,1,0,False
2566,Hardutpura,हरदत्‍तपुरा	,,12,0091,61,,,1,0,False
2567,Morpa,मोरपा,,30,0210,105,,,1,0,False
2568,Manaksas,मणकसास,,5,0036,70,,,1,0,False
2569,Gura,गुडा,,5,0036,70,,,1,0,False
2570,Singonar,सिंगनौर,,5,0036,70,,,1,0,False
2571,Ked,केड,,5,0036,70,,,1,0,False
2572,Indarapura,इन्‍द्रपुरा,,5,0036,70,,,1,0,False
2573,Alsigarh,अलसीगड,,33,0233,184,,,1,0,False
2574,Dhamora,धमोरा,,5,0036,70,,,1,0,False
2575,Lakadwas,लकडवास,,33,0233,184,,,1,0,False
2576,Chhanavada,चणावदा,,33,0233,184,,,1,0,False
2577,Gadepan,गडेपान,,30,0210,105,,,1,0,False
2578,Kolishiya,कोलशिया,,5,0035,69,,,2,0,False
2579,Nimoda,निमोदा,,30,0210,105,,,1,0,False
2580,Budhadeet,बूढादीत,,30,0210,105,,,1,0,False
2581,Bamori,बमोरी,,30,0210,105,,,1,0,False
2582,Bhojnagar,भोजनगर,,5,0035,69,,,1,0,False
2583,Todpura,टोडपुरा,,5,0035,69,,,1,0,False
2584,Mohanbari,मोहनबाडी,,5,0035,69,,,1,0,False
2585,Sotwara,सोटवारा,,5,0035,69,,,1,0,False
2364,Delwada Lokiya,देलवाडा लौकिया,,28,0194,152,,,1,0,False
2365,Rayana,रेयाना,,28,0195,153,,,1,0,False
2366,JALODA,जालोदा,,15,0111,127,,,1,0,False
2367,Andhwari,आधवाड़ी ,,7,0050,227,,,1,0,False
2368,Talwarajheel,उपकेन्‍द्र तलवाडा झील,,2,0011,225,,,1,0,False
2369,Pilani,पिलानी ,,5,0032,66,,,1,0,False
2370,Banthali,बन्‍थली,,21,0157,5,,,1,0,False
2371,Nitora,नितोरा,,19,0138,149,,,1,0,False
2372,Bhula,भूला,,19,0138,149,,,1,0,False
2373,Bhamolav,भामोलाव,,21,0150,5,,,1,0,False
2374,Champaneri,चांपानेरी,,21,0156,6,,,1,0,False
2375,Goyala,गोयला,,21,0157,6,,,1,0,False
2376,Jotaya,जोताया,,21,0157,6,,,1,0,False
2377,Jhadoli,जाडोली,,19,0138,149,,,1,0,False
2378,Kotra,कोटडा,,21,0153,8,,,1,0,False
2379,Alpa,आल्‍पा,,19,0136,147,,,1,0,False
2380,Dhoondhari,धुन्‍धरी,,21,0158,7,,,1,0,False
2381,Ghatiyali,घटियाली,,21,0158,7,,,1,0,False
2382,Mehroo kalan,मेहरूकंला,,21,0158,7,,,1,0,False
2383,Manadar,मनादर,,19,0136,147,,,1,0,False
2384,Sursura,सुरसुरा,,21,0150,3,,,1,0,False
2385,Mer Mandwada,मेरमाण्‍डवाडा,,19,0137,148,,,1,0,False
2386,Kelu,केलू,,21,0154,4,,,1,0,False
2387,Rawla ka Badiya,रावला का बा‍डिया,,21,0154,4,,,1,0,False
2388,BANT,बांट,,19,0140,151,,,1,0,False
2389,Bhawnta,भावंता,,21,0151,2,,,1,0,False
2390,Gola,गोला,,21,0152,2,,,1,0,False
2391,Hatundi,हटुण्‍डी,,21,0151,2,,,1,0,False
2392,Leedi,लीडी,,21,0152,2,,,1,0,False
2393,Nand,नांद,,21,0151,2,,,1,0,False
2394,Koridhwecha,कोरीध्‍वेचा,,18,0133,124,,,1,0,False
2395,Nyara,न्‍यारा,,21,0155,2,,,1,0,False
2396,Dhal,ढाल,,21,0155,1,,,1,0,False
2397,Makadwali,माकडवाली,,21,0151,1,,,1,0,False
2398,Narwar,नरवर,,21,0151,1,,,1,0,False
2399,Untra,उंटडा,,21,0151,1,,,1,0,False
2400,Wada Bhadavi,वाडा भाडवी,,18,0133,124,,,1,0,False
2401,Duthawa,दुठवा,,18,0134,126,,,1,0,False
2402,Joradar,जोरादर,,18,0134,126,,,1,0,False
