PID,Name_E,Name_G,CID,DCode,TCode,BID,Code_16,Phy_VCode,Facility_Type,Is_Tribal,Is_Notional
110,PHC KHARIYA COLNY,PHC KHARIYA COLNY,,18,0113,145,502,,1,0,False
112,PHC GALUDIH,PHC GALUDIH,,18,0113,145,504,,1,0,False
113,PHC JHANTIJHARNA,PHC JHANTIJHARNA,,18,0113,145,505,,1,0,False
114,CHC BAHARAGORA,CHC BAHARAGORA,,18,0120,141,501,,2,0,False
115,PHC CHITRESWAR,PHC CHITRESWAR,,18,0120,141,502,,1,0,False
116,PHC MANUSHMURIYA,PHC MANUSHMURIYA,,18,0120,141,503,,1,0,False
117,PHC RAMCHANDARPUR,PHC RAMCHANDARPUR,,18,0120,141,504,,1,0,False
118,CHC MUSABANI,CHC MUSABANI,,18,0115,147,501,,2,0,False
119,PHC JADUGORA,PHC JADUGORA,,18,0115,147,502,,1,0,False
120,CHC SADAR GIRIDIH,CHC SADAR GIRIDIH,,6,0045,59,504,,2,0,False
123,CHC CHAKULIA,CHC CHAKULIA,,18,0119,142,501,,2,0,False
125,PHC SINDURGORI,PHC SINDURGORI,,18,0119,142,502,,1,0,False
128,PHC SHYAMSUNDARPURI,PHC SHYAMSUNDARPURI,,18,0119,142,503,,1,0,False
129,PHC BHANDARO,PHC BHANDARO,,6,0049,56,503,,1,0,False
130,PHC ATKA,PHC ATKA,,6,0047,49,501,,1,0,False
131,PHC SARIYA,PHC SARIYA,,6,0047,49,502,,1,0,False
132,CHC GARHWA SADAR,CHC GARHWA SADAR,,1,0015,44,501,,2,0,False
133,PHC DANDA,PHC DANDA,,1,0015,44,502,,1,0,False
134,PHC BARMASIYA,PHC BARMASIYA,,6,0046,51,501,,1,0,False
135,PHC MEDHANA,PHC MEDHANA,,1,0015,44,503,,1,0,False
136,PHC TULADIH,PHC TULADIH,,6,0046,51,502,,1,0,False
137,CHC MERAL,CHC MERAL,,1,0014,46,501,,2,0,False
138,PHC CHATNIYA,PHC CHATNIYA,,1,0014,46,502,,1,0,False
139,PHC MIRJAGANJ,PHC MIRJAGANJ,,6,0042,61,501,,1,0,False
140,PHC DANDAI,PHC DANDAI,,1,0014,46,503,,1,0,False
141,PHC NAODIHA,PHC NAODIHA,,6,0042,61,502,,1,0,False
142,CHC BHAWNATHPUR,CHC BHAWNATHPUR,,1,0002,42,501,,2,0,False
143,PHC ARRANGI,PHC ARRANGI,,1,0002,42,502,,1,0,False
144,CHC MAJHIAON,CHC MAJHIAON,,1,0005,45,501,,2,0,False
145,PHC KANDI,PHC KANDI,,1,0005,45,502,,1,0,False
146,PHC GHANGRIKURA,PHC GHANGRIKURA,,6,0039,63,501,,1,0,False
147,PHC MORBE,PHC MORBE,,1,0005,45,503,,1,0,False
148,PHC KHARAONDA,PHC KHARAONDA,,1,0005,45,504,,1,0,False
149,PHC PIGHRA,PHC PIGHRA,,6,0038,58,501,,1,0,False
150,CHC RANKA,CHC RANKA,,1,0017,48,501,,2,0,False
151,PHC CHINIYA,PHC CHINIYA,,1,0017,48,502,,1,0,False
152,PHC RAMKANDA,PHC RAMKANDA,,1,0017,48,503,,1,0,False
153,CHC SUNDARPAHARI,CHC SUNDARPAHARI,,8,0069,69,501,,2,0,False
154,PHC DAMRUHAT,PHC DAMRUHAT,,8,0069,69,502,,1,0,False
155,CHC POREYAHAT,CHC POREYAHAT,,8,0068,68,501,,2,0,False
156,PHC DANDE,PHC DANDE,,8,0068,68,502,,1,0,False
157,PHC DEODAND,PHC DEODAND,,8,0068,68,503,,1,0,False
158,CHC PATHARGAMA,CHC PATHARGAMA,,8,0065,67,501,,2,0,False
159,PHC BASANTRAI,PHC BASANTRAI,,8,0065,67,502,,1,0,False
160,CHC MAHAGAMA,CHC MAHAGAMA,,8,0064,65,501,,2,0,False
161,PHC PARSA,PHC PARSA,,8,0064,65,502,,1,0,False
162,CHC PALKOT,CHC PALKOT,,27,0223,77,501,,2,0,False
163,PCH BILINGBIRA,PCH BILINGBIRA,,27,0223,77,502,,1,0,False
164,CHC DUMARI,CHC DUMARI,,27,0220,72,501,,2,0,False
165,PHC JAIRAGI,PHC JAIRAGI,,27,0220,72,502,,1,0,False
166,CHC RAIDIH,CHC RAIDIH,,27,0222,78,501,,2,0,False
167,PHC TUDURMA,PHC TUDURMA,,27,0222,78,502,,1,0,False
168,PHC KONDARA,PHC KONDARA,,27,0222,78,503,,1,0,False
169,CHC CHAINPUR,CHC CHAINPUR,,27,0219,74,501,,2,0,False
170,PHC KURUMGARH,PHC KURUMGARH,,27,0219,74,502,,1,0,False
171,CHC BISHUNPUR,CHC BISHUNPUR,,27,0212,73,501,,2,0,False
172,PCH JORI,PCH JORI,,27,0212,73,502,,1,0,False
173,CHC SISAI,PCH SISAI,,27,0214,79,501,,2,0,False
174,PHC GURGI,PHC GURGI,,27,0214,79,502,,1,0,False
175,CHC GHAGHRA,CHC GHAGHRA,,27,0213,76,501,,2,0,False
176,PHC PUTO,PHC PUTO,,27,0213,76,502,,1,0,False
177,CHC BISHUNGARH,CHC BISHUNGARH,,21,0158,81,501,,2,0,False
178,PHC MANKHARO,PHC MANKHARO,,21,0158,81,502,,1,0,False
179,CHC BARKATHA,CHC BARKATHA,,21,0156,80,501,,2,0,False
180,PHC CHALKUSHA,PHC CHALKUSHA,,21,0156,80,502,,1,0,False
181,CHC BARHI,CHC BARHI,,21,0151,190,501,,2,0,False
182,PHC CHAMPADIH,PHC CHAMPADIH,,21,0151,190,502,,1,0,False
183,PHC GAORAIYAKARMA,PHC GAORAIYAKARMA,,21,0151,190,503,,1,0,False
184,PHC PADMA,PHC PADMA,,21,0151,190,504,,1,0,False
185,CHC CHAUPARAN,CHC CHAUPARAN,,21,0150,82,501,,2,0,False
186,PHC BASRIYA,PHC BASRIYA,,21,0150,82,502,,1,0,False
187,PHC CHANDWARA,PHC CHANDWARA,,21,0150,82,503,,1,0,False
188,CHC KATKAMSANDI,CHC KATKAMSANDI,,21,0160,85,501,,2,0,False
189,PHC SULTANA,PHC SULTANA,,21,0160,85,502,,1,0,False
190,CHC GUMLA,CHC GUMLA,,27,0218,194,501,,2,0,False
191,PHC KOTAM,PHC KOTAM,,27,0218,194,502,,1,0,False
192,PHC PHORI,PHC PHORI,,27,0218,194,503,,1,0,False
193,CHC BHARNO,CHC BHARNO,,27,0215,201,501,,2,0,False
194,PHC KARANJ,PHC KARANJ,,27,0215,201,502,,1,0,False
195,PHC JURA,PHC JURA,,27,0215,201,503,,1,0,False
196,PHC DURIYA,PHC DURIYA,,27,0215,201,504,,1,0,False
197,CHC HAZARIBAG SADAR,CHC HAZARIBAG SADAR,,21,0159,195,501,,2,0,False
198,PHC DARU,PHC DARU,,21,0159,195,502,,1,0,False
199,CHC BARKAGAON,CHC BARKAGAON,,21,0163,191,501,,2,0,False
200,PHC HARLI,PHC HARLI,,21,0163,191,502,,1,0,False
201,PHC BADAM,PHC HARLI,,21,0163,191,503,,1,0,False
202,PHC CHAMGARAHA,PHC CHAMGARAHA,,21,0163,191,504,,1,0,False
203,CHC CHURCHU,CHC CHURCHU,,21,0164,83,501,,2,0,False
204,PHC ANGO,PHC ANGO,,21,0164,83,502,,1,0,False
205,PHC CHARHI,PHC CHARHI,,21,0164,83,503,,1,0,False
206,CHC RAMGARH,CHC RAMGARH,,22,0168,153,501,,2,0,False
207,PHC CHITTARPURA,PHC CHITTARPURA,,22,0168,153,502,,1,0,False
208,PHC GARHKE,PHC GARHKE,,22,0168,153,503,,1,0,False
209,CHC GOLA,CHC GOLA,,22,0171,150,501,,2,0,False
210,PHC BARIYATU,PHC BARIYATU,,22,0171,150,502,,1,0,False
211,PHC BARLANGA,PHC BARLANGA,,22,0171,150,503,,1,0,False
213,PHC CHAINGARHA,PHC CHAINGARHA,,22,0166,152,501,,1,0,False
214,JAMTARA,JAMTARA,,24,0184,87,501,,1,0,False
215,PHC PHATEPUR,PHC PHATEPUR,,24,0187,88,501,,1,0,False
216,PHC BEGDEHARI,PHC BEGDEHARI,,24,0187,88,502,,1,0,False
217,PHC AMBA,PHC AMBA,,24,0187,88,503,,1,0,False
218,PHC KHAJURI,PHC KHAJURI,,24,0187,88,504,,1,0,False
219,CHC NALA,CHC NALA,,24,0185,89,501,,2,0,False
220,PHC SARASKUNDA,PHC SARASKUNDA,,24,0185,89,502,,1,0,False
221,PHC BINDAPATHAR,PHC BINDAPATHAR,,24,0185,89,503,,1,0,False
222,PHC GERHHARIYA,PHC BINDAPATHAR,,24,0185,89,504,,1,0,False
223,PHC BEDIYA,PHC BEDIYA,,24,0185,89,505,,1,0,False
224,PHC APHZALPUR,PHC APHZALPUR,,24,0185,89,506,,1,0,False
225,CHC JAMTARA,CHC JAMTARA,,24,0184,87,502,,2,0,False
226,PHC KARMATAR,PHC KARMATAR,,24,0184,87,503,,1,0,False
227,PHC LADHNA,PHC LADHNA,,24,0184,87,504,,1,0,False
228,PHC MIHIJAM,PHC MIHIJAM,,24,0184,87,505,,1,0,False
229,PHC SORTH BAHAL,PHC SORTH BAHAL,,24,0184,87,506,,1,0,False
230,CHC NAYAYANPUR,CHC NAYAYANPUR,,24,0182,90,501,,2,0,False
231,PHC BABIYA,PHC BABIYA,,24,0182,90,502,,1,0,False
232,PHC BAGRUDIH,PHC BAGRUDIH,,24,0182,90,503,,1,0,False
233,CHC KHUNTI,CHC KHUNTI,,26,0210,93,501,0,2,0,False
234,CHC ARKI,CHC ARKI,,26,0210,93,502,,2,0,False
235,PHC BIRBANKI,PHC BIRBANKI,,26,0210,93,503,,1,0,False
236,PHC TUBIL,PHC TUBIL,,26,0210,93,504,,1,0,False
237,CHC KARRA,CHC KARRA,,26,0206,92,501,,2,0,False
238,PHC GOVINDPUR,PHC GOVINDPUR,,26,0206,92,502,,1,0,False
239,PHC KUNTHI,PHC KUNTHI,,26,0210,93,505,,1,0,False
240,PHC MARANGAHBAD,PHC MARANGAHBAD,,26,0210,93,506,,1,0,False
241,CHC KODARMA,CHC KODARMA,,5,0033,98,501,,2,0,False
243,PHC JHURMRITILAIYA,PHC JHURMRITILAIYA,,5,0033,98,502,,1,0,False
244,PHC PATHALDIHA,PHC PATHALDIHA,,5,0033,98,503,,1,0,False
245,CHC JAINAGAR,CHC JAINAGAR,,5,0035,97,501,,2,0,False
246,PHC SAINIK SCHOOL TILAIYA,PHC SAINIK SCHOOL TILAIYA,,5,0035,97,502,,1,0,False
247,CHC MARKACHO,CHC MARKACHO,,5,0037,99,501,,2,0,False
