VCode,Name_E,Name_G,TCode,DCode,MDDS_Code
28535,BANALATA,BANALATA,0237,29,377395
28536,PHULKANI,PHULKANI,0237,29,377396
28537,PUNASI,PUNASI,0237,29,377397
28538,OTAR,OTAR,0237,29,377398
28539,PANDUBADI,PANDUBADI,0237,29,377399
28540,JAMTUTI,JAMTUTI,0237,29,377400
28541,BAIHATU,BAIHATU,0237,29,377401
28542,RAMRA,RAMRA,0237,29,377402
28543,GURADIH,GURADIH,0237,29,377403
28544,JORO,JORO,0237,29,377404
28545,BAGHMARA,BAGHMARA,0237,29,377405
28546,DUMRIPADA,DUMRIPADA,0237,29,377406
28547,SANAIKUTI,SANAIKUTI,0237,29,377407
28548,GOPINATHPUR,GOPINATHPUR,0237,29,377408
28549,LODODIH,LODODIH,0237,29,377409
28550,LAUJORA KHURD,LAUJORA KHURD,0237,29,377410
28551,LAUJORA KALAN,LAUJORA KALAN,0237,29,377411
28552,MAHULPANI,MAHULPANI,0237,29,377412
28553,BORADORO,BORADORO,0237,29,377413
28554,BHALIADIH,BHALIADIH,0237,29,377414
28555,RUGRI,RUGRI,0237,29,377415
28556,LAKHANBADI,LAKHANBADI,0237,29,377416
28557,GHAGHRA,GHAGHRA,0237,29,377417
28558,SAHJORA NO.2,SAHJORA NO.2,0237,29,377418
28559,CHAIN PUR NO.2,CHAIN PUR NO.2,0237,29,377419
28560,SAHJORA NO.1,SAHJORA NO.1,0237,29,377420
28561,KENDUPOSI,KENDUPOSI,0237,29,377421
28562,CHAINPUR NO.3,CHAINPUR NO.3,0237,29,377422
28563,BARFIA,BARFIA,0237,29,377423
28564,CHANDRI,CHANDRI,0237,29,377424
28565,PANSUWAN,PANSUWAN,0237,29,377425
28566,CHAIN PUR NO.1,CHAIN PUR NO.1,0237,29,377426
28567,EDALBERA,EDALBERA,0237,29,377427
28568,CHAINPUR KHAS,CHAINPUR KHAS,0237,29,377428
28569,DUDHKUNDI,DUDHKUNDI,0237,29,377429
28570,HATHIBARU,HATHIBARU,0237,29,377430
28571,ULIBERA,ULIBERA,0237,29,377431
28572,DUMARDIH,DUMARDIH,0237,29,377432
28573,PARIYA,PARIYA,0237,29,377433
28574,SIMIDIRI,SIMIDIRI,0237,29,377434
28295,SARDA,SARDA,0236,29,377155
28296,TUPDANG,TUPDANG,0236,29,377156
28297,TAROBARA,TAROBARA,0236,29,377157
28298,KOCHA,KOCHA,0236,29,377158
28299,GOWAI,GOWAI,0236,29,377159
28300,DUDHKUNDI,DUDHKUNDI,0236,29,377160
28301,PINGU,PINGU,0236,29,377161
28302,LOWAHATU,LOWAHATU,0236,29,377162
28303,BOBONGA,BOBONGA,0236,29,377163
28304,CHATMA,CHATMA,0236,29,377164
28305,SAWANIYA,SAWANIYA,0236,29,377165
28306,LAGURA,LAGURA,0236,29,377166
28307,ANGARIYA,ANGARIYA,0236,29,377167
28308,DOMBARI,DOMBARI,0236,29,377168
28309,GUIPAI,GUIPAI,0236,29,377169
28310,MAMLA,MAMLA,0236,29,377170
28311,DUMBRU,DUMBRU,0236,29,377171
28312,KOKORBO,KOKORBO,0236,29,377172
28313,CHIRKUBERA,CHIRKUBERA,0236,29,377173
28314,AKIR,AKIR,0236,29,377174
28315,SONGRA,SONGRA,0236,29,377175
28316,HESADIH,HESADIH,0236,29,377176
28317,KOPA,KOPA,0236,29,377177
28318,JIRAY,JIRAY,0236,29,377178
28319,BINGBURU,BINGBURU,0236,29,377179
28320,KANDEYONG,KANDEYONG,0236,29,377180
28321,KANDAJUI,KANDAJUI,0236,29,377181
28322,PAREYA,PAREYA,0236,29,377182
28323,JANKOPAI,JANKOPAI,0236,29,377183
28324,KOTAGARA,KOTAGARA,0236,29,377184
28325,SHANKRA,SHANKRA,0236,29,377185
28326,HALMAD,HALMAD,0236,29,377186
28327,ROGTO,ROGTO,0236,29,377187
28328,KURJULI,KURJULI,0236,29,377188
28329,JANKO,JANKO,0236,29,377189
28330,CHAKI,CHAKI,0236,29,
28331,TEBO,TEBO,0236,29,377191
28332,LADHURADIH,LADHURADIH,0236,29,377192
28333,BALIADIH,BALIADIH,0236,29,377193
28334,UDAYA NARAYANPUR,UDAYA NARAYANPUR,0236,29,377194
28335,NAWADA,NAWADA,0236,29,377195
28336,JAHIRADIH,JAHIRADIH,0236,29,377196
28337,DURDURDA,DURDURDA,0236,29,377197
28338,SARUGORA,SARUGORA,0236,29,377198
28339,CHINGIDA,CHINGIDA,0236,29,377199
28340,DOMRA,DOMRA,0236,29,377200
28341,CHHOTA DAMUDIH,CHHOTA DAMUDIH,0236,29,377201
28342,BARA DAMUDIH,BARA DAMUDIH,0236,29,377202
28343,BALIPANI,BALIPANI,0236,29,377203
28344,DUMARDIHA,DUMARDIHA,0236,29,377204
28345,BHALIADIH,BHALIADIH,0236,29,377205
28346,DHADKIDIH,DHADKIDIH,0236,29,377206
28347,RANGRING,RANGRING,0236,29,377207
28348,TIRILPE,TIRILPE,0236,29,377208
28349,KOLIKABERA,KOLIKABERA,0236,29,377209
28350,GOPAL PUR,GOPAL PUR,0236,29,377210
28351,JORKI,JORKI,0236,29,377211
28352,KUKRADIH,KUKRADIH,0236,29,377212
28353,MADKAMBERA,MADKAMBERA,0236,29,377213
28354,RAJAPARAM,RAJAPARAM,0236,29,377214
28355,DOMJORA,DOMJORA,0236,29,377215
28356,BANKIPUR,BANKIPUR,0236,29,377216
28357,KARANJO,KARANJO,0236,29,377217
28358,KUSHNOPUR,KUSHNOPUR,0236,29,377218
28359,BORDIHI,BORDIHI,0236,29,377219
28360,KARAIKELLA,KARAIKELLA,0236,29,377220
28361,KITAPIR,KITAPIR,0236,29,377221
28362,ICHAHATU,ICHAHATU,0236,29,377222
28363,HURANGIA,HURANGIA,0236,29,377223
28364,BANASAI,BANASAI,0236,29,377224
28365,TENTAIPADA,TENTAIPADA,0236,29,377225
28366,GITILUTI,GITILUTI,0236,29,377226
28367,BHARANDIA,BHARANDIA,0236,29,377227
28368,BHUIYAN DEOGAON,BHUIYAN DEOGAON,0236,29,377228
28369,MAHTO DEOGAON,MAHTO DEOGAON,0236,29,377229
28370,TENDANA,TENDANA,0236,29,377230
28371,INDRUA,INDRUA,0236,29,377231
28372,KANSORA,KANSORA,0236,29,377232
28373,KONKUA,KONKUA,0236,29,377233
28374,PONGRA,PONGRA,0236,29,377234
28375,KUITUKA,KUITUKA,0236,29,377235
28376,GHAGRA,GHAGRA,0236,29,377236
28377,PARSABAHAL,PARSABAHAL,0236,29,377237
28378,BANGRASAI,BANGRASAI,0236,29,377238
28379,SUBANSAI,SUBANSAI,0236,29,377239
28380,NANDPUR,NANDPUR,0236,29,377240
28381,DINASARAI,DINASARAI,0236,29,377241
28382,BENTANGAR,BENTANGAR,0236,29,377242
28383,RAJBIJAYPUR,RAJBIJAYPUR,0236,29,377243
28384,NARU PADA,NARU PADA,0236,29,377244
28385,TILOPADA,TILOPADA,0236,29,377245
28386,RAIBERA,RAIBERA,0236,29,377246
28387,KHAIRHURI,KHAIRHURI,0236,29,377247
28388,JAMRO,JAMRO,0236,29,377248
28389,KAJOMRA,KAJOMRA,0236,29,377249
28390,BISTAMPADA,BISTAMPADA,0236,29,377250
28391,JANOA,JANOA,0236,29,377251
28392,BARUKUNDI,BARUKUNDI,0236,29,377252
28393,RANJROKOCHA,RANJROKOCHA,0236,29,377253
28394,ULIBERA,ULIBERA,0236,29,377254
28142,KAMARGAON,KAMARGAON,0235,29,377003
28143,SIDMA,SIDMA,0235,29,376963
28144,KUMDI,KUMDI,0235,29,377005
28145,JOJOBIR,JOJOBIR,0235,29,377006
28146,BARAKESEL,BARAKESEL,0235,29,377007
28147,TAKUB,TAKUB,0235,29,377008
28148,JATARMA,JATARMA,0235,29,377009
28149,OLMOKOL,OLMOKOL,0235,29,377010
28150,BAIKERA,BAIKERA,0234,29,376929
28151,JARAKEL,JARAKEL,0234,29,376930
28152,PANSUA,PANSUA,0234,29,376931
28153,BANSKATA,BANSKATA,0234,29,376932
28154,BEHERABINDHA,BEHERABINDHA,0234,29,376933
28155,JHALIYAMARA,JHALIYAMARA,0234,29,376934
28156,CHANDIPOS,CHANDIPOS,0234,29,376935
28157,CHHAN KATA,CHHAN KATA,0234,29,376936
28158,BIKRAMPUR,BIKRAMPUR,0234,29,376937
28159,SATPURI,SATPURI,0234,29,376938
28160,KARLAJORI,KARLAJORI,0234,29,376939
28161,KHARIMATI,KHARIMATI,0234,29,376940
28162,BRINDABAN,BRINDABAN,0234,29,376941
28163,KASRUAN,KASRUAN,0234,29,376942
28164,CHANDIPOS,CHANDIPOS,0234,29,376943
28165,BARI,BARI,0234,29,376944
28166,GAJPUR,GAJPUR,0234,29,376945
28167,TUNIAN,TUNIAN,0234,29,376946
28168,BELPOS,BELPOS,0234,29,376947
28169,JHARGOAN,JHARGOAN,0234,29,376948
28170,BELJORI,BELJORI,0234,29,376949
28171,NAUGAON,NAUGAON,0234,29,376950
28172,JAPNO,JAPNO,0235,29,377011
28173,DAIKUIAM,DAIKUIAM,0235,29,377012
28174,KANTU,KANTU,0235,29,377013
28175,ARKEDA,ARKEDA,0235,29,377014
28176,KUDABURU,KUDABURU,0235,29,377015
28177,TURUAKOCHA,TURUAKOCHA,0235,29,377016
28178,SAIMARI,SAIMARI,0235,29,377017
28179,SAKORA,SAKORA,0234,29,376951
28180,DAW,DAW,0234,29,376952
28181,OTAR,OTAR,0236,29,377041
28182,NAKTI,NAKTI,0236,29,377042
28183,MADURA,MADURA,0236,29,377043
28184,PUTIDA,PUTIDA,0236,29,377044
28185,GANJNA,GANJNA,0236,29,377045
28186,BAHABURA,BAHABURA,0236,29,377046
28187,JALASAR,JALASAR,0236,29,377047
28188,LUPUNGKEL,LUPUNGKEL,0236,29,377048
28189,BAMNOM,BAMNOM,0236,29,377049
28190,KENRKE,KENRKE,0236,29,377050
28191,KURSI,KURSI,0236,29,377051
28192,JALMAI,JALMAI,0236,29,377052
28193,SUNDING,SUNDING,0236,29,377053
28194,GANDKEDA,GANDKEDA,0236,29,377054
28195,USRAM,USRAM,0236,29,377055
28196,TUNTUKEL,TUNTUKEL,0236,29,377056
28197,PORONGER,PORONGER,0236,29,377057
28198,JARKANDI,JARKANDI,0236,29,377058
28199,KOLOEDA,KOLOEDA,0236,29,377059
28200,SOGA,SOGA,0236,29,377060
28201,KUNMUN,KUNMUN,0236,29,377061
28395,UDAYPUR,UDAYPUR,0236,29,377255
28396,KOL BHALUPANI,KOL BHALUPANI,0236,29,377256
28397,GUIBERA,GUIBERA,0237,29,377257
28398,BAIPI,BAIPI,0237,29,377258
28399,UTUTUA,UTUTUA,0237,29,377259
28400,ICHAKUTI,ICHAKUTI,0237,29,377260
28401,OTADIRI,OTADIRI,0237,29,377261
28402,KUPUI,KUPUI,0237,29,377262
28403,SOMRA,SOMRA,0237,29,377263
28404,GUIGAON,GUIGAON,0237,29,377264
28405,GULKERA,GULKERA,0237,29,377265
28406,MURHATU,MURHATU,0237,29,377266
28407,PUSALATA,PUSALATA,0237,29,377267
28408,JENABERA,JENABERA,0237,29,377268
28409,BURIGORA,BURIGORA,0237,29,377269
28410,PAKUA ALIAS PUKUABERA,PAKUA ALIAS PUKUABERA,0237,29,377270
28411,CHIRUBERA ALIAS LUPUNGBERA,CHIRUBERA ALIAS LUPUNGBERA,0237,29,377271
28412,KULITONDANG,KULITONDANG,0237,29,377272
28413,KOMAE,KOMAE,0237,29,377273
28414,HIJIYA,HIJIYA,0237,29,377274
28415,SIRKAPI,SIRKAPI,0237,29,377275
28416,SAGIPI,SAGIPI,0237,29,377276
28417,RASKOA ALAIS DHARAMSAHI,RASKOA ALAIS DHARAMSAHI,0237,29,377277
28418,TUIYA,TUIYA,0237,29,377278
28419,DHANGAON,DHANGAON,0237,29,377279
28420,RABGA,RABGA,0237,29,377280
28421,AJODHYA,AJODHYA,0237,29,377281
28422,ICHINDA,ICHINDA,0237,29,377282
28423,DANTI,DANTI,0237,29,377283
28424,DEOGOAN,DEOGOAN,0237,29,377284
28425,ITAR,ITAR,0237,29,377285
28426,HATHIYA,HATHIYA,0237,29,377286
28427,KURULIYA NO 1,KURULIYA NO 1,0237,29,377287
28428,BANMALIPUR,BANMALIPUR,0237,29,377288
28429,KURULIYA NO2,KURULIYA NO2,0237,29,377289
28430,KENDO,KENDO,0237,29,377290
28431,JIBANBADI,JIBANBADI,0237,29,377291
28432,KOLCHAKRA,KOLCHAKRA,0237,29,377292
28433,POTKA,POTKA,0237,29,377293
28434,CHELABERA,CHELABERA,0237,29,377294
27996,JAMTOLI,JAMTOLI,0233,28,376833
27997,BANDU,BANDU,0233,28,376834
27998,KETKA,KETKA,0233,28,376835
27999,SEMHATU,SEMHATU,0233,28,376836
28000,BEROSETA,BEROSETA,0233,28,376837
28001,BARBERA,BARBERA,0233,28,376838
28002,KAUWAJOR,KAUWAJOR,0233,28,376839
28003,KONSODE,KONSODE,0233,28,376840
28004,CHHOTKETUNGA,CHHOTKETUNGA,0233,28,376841
28202,CHHOTAKESEL,CHHOTAKESEL,0236,29,377062
28203,HATNADA,HATNADA,0236,29,377063
28204,KUNUNUM,KUNUNUM,0236,29,377064
28205,KATIDIRI,KATIDIRI,0236,29,377065
28206,DUDUR,DUDUR,0236,29,377066
28207,OTDA,OTDA,0236,29,377067
28208,SIANGKEL,SIANGKEL,0236,29,377068
28209,BOSONGER,BOSONGER,0236,29,377069
28210,LAMABURU,LAMABURU,0236,29,377070
28211,MELGANDI,MELGANDI,0236,29,377071
28212,GUNDUI,GUNDUI,0236,29,377072
28213,SOLEGUNDI,SOLEGUNDI,0236,29,377073
28214,LEANGI,LEANGI,0236,29,377074
28215,BARJO,BARJO,0236,29,377075
28216,KOMDELA,KOMDELA,0236,29,377076
28217,KULDA,KULDA,0236,29,377077
28218,KUMUR,KUMUR,0236,29,377078
28219,HUANGDIH,HUANGDIH,0236,29,377079
28220,BANGURKEL,BANGURKEL,0236,29,377080
28221,KULUM,KULUM,0236,29,377081
28222,JIKILATA,JIKILATA,0236,29,377082
28223,KAIKA,KAIKA,0236,29,377083
28224,KITA,KITA,0236,29,377084
28225,KERABASA,KERABASA,0236,29,377085
28226,KARU,KARU,0236,29,377086
28227,CHAMPADA,CHAMPADA,0236,29,377087
28228,TOMRONG,TOMRONG,0236,29,377088
28229,RORO,RORO,0236,29,377089
28230,KHANDA,KHANDA,0236,29,377090
28231,SINDRIBERA,SINDRIBERA,0236,29,377091
28232,MAMAIL,MAMAIL,0236,29,377092
28233,CHAKOMTONANG,CHAKOMTONANG,0236,29,377190
28234,DARAUNG,DARAUNG,0236,29,377094
28235,IHAGUTU,IHAGUTU,0236,29,377095
28236,SIYANGKEL,SIYANGKEL,0236,29,377096
28237,LONGABERA,LONGABERA,0236,29,377097
28238,MANMARU,MANMARU,0236,29,377098
28239,KEANTAI,KEANTAI,0236,29,377099
28240,JARAKEL,JARAKEL,0236,29,377100
28241,KUNDRUGUTU,KUNDRUGUTU,0236,29,377101
28242,LOTA,LOTA,0236,29,377102
28243,SANKAI,SANKAI,0236,29,377103
28244,TODANGHATU,TODANGHATU,0236,29,377104
28245,KALA,KALA,0236,29,377105
28246,TUIHASA,TUIHASA,0236,29,377106
28247,ERKORA,ERKORA,0236,29,377107
28248,KURKUBURU,KURKUBURU,0236,29,377108
28249,BIRDA,BIRDA,0236,29,377109
28250,ARIDIH,ARIDIH,0236,29,377110
28251,KONTARI,KONTARI,0236,29,377111
28252,ITI,ITI,0236,29,377112
28253,KOMAN,KOMAN,0236,29,377113
28254,DIGHI,DIGHI,0236,29,377114
28255,KITA,KITA,0236,29,377115
28256,HATNADA,HATNADA,0236,29,377116
28257,LARAULI,LARAULI,0236,29,377117
28258,KONGSEYA,KONGSEYA,0236,29,377118
28259,KUADIH,KUADIH,0236,29,377119
28260,JAMDA,JAMDA,0236,29,377120
28261,SITIBURU,SITIBURU,0236,29,377121
28262,ITI,ITI,0236,29,377122
28263,KORANGKEL,KORANGKEL,0236,29,377123
28264,KATWA,KATWA,0236,29,377124
28265,MURUMBURA,MURUMBURA,0236,29,377125
28266,MEROMGUTU,MEROMGUTU,0236,29,377126
28267,LUMBAI,LUMBAI,0236,29,377127
28268,JAGDA,JAGDA,0236,29,377128
28269,MATLOYONG,MATLOYONG,0236,29,377129
28270,BHANDRA,BHANDRA,0236,29,377130
28271,KARUDIH,KARUDIH,0236,29,377131
28272,BANDGAON,BANDGAON,0236,29,377132
28273,TOKAD,TOKAD,0236,29,377133
28274,TIMDA,TIMDA,0236,29,377134
28275,SARIDIRI,SARIDIRI,0236,29,377135
28276,TIRLA,TIRLA,0236,29,377136
28277,KARIKA,KARIKA,0236,29,377137
28278,HEREMDA,HEREMDA,0236,29,377138
28279,JALMAI,JALMAI,0236,29,377139
28280,HARNI,HARNI,0236,29,377140
28281,KATINGKEL,KATINGKEL,0236,29,377141
28282,KUDADIH,KUDADIH,0236,29,377142
28283,KARKATA,KARKATA,0236,29,377143
28284,ICHAGUTU,ICHAGUTU,0236,29,377144
28285,BARI,BARI,0236,29,377145
28286,GHAGHARI,GHAGHARI,0236,29,377146
28287,LONGKATA,LONGKATA,0236,29,377147
28288,BAREDIH,BAREDIH,0236,29,377148
28289,DIGHI,DIGHI,0236,29,377149
28290,GUIRI,GUIRI,0236,29,377150
28291,ROWAHLI,ROWAHLI,0236,29,377151
28292,RATUNG,RATUNG,0236,29,377152
28005,KURUCHDEGA,KURUCHDEGA,0233,28,376842
28006,BIRTA,BIRTA,0233,28,376843
28007,JALDEGA,JALDEGA,0233,28,376844
28008,BUJGA,BUJGA,0233,28,376845
28009,DEWANBIR,DEWANBIR,0234,29,376846
28010,KANKOA,KANKOA,0234,29,376847
28011,BAIKA,BAIKA,0234,29,376848
28012,SARJAMHATU,SARJAMHATU,0234,29,376849
28013,BERASAI,BERASAI,0234,29,376850
28014,SARJAMDIH,SARJAMDIH,0234,29,376851
28015,TENDA,TENDA,0234,29,376852
28016,EDALBERA,EDALBERA,0234,29,376853
28017,HARIMARA,HARIMARA,0234,29,376854
28018,BAIJORA,BAIJORA,0234,29,376855
28019,LOTA,LOTA,0234,29,376856
28020,GOBINDPUR,GOBINDPUR,0234,29,376857
28021,DALKI,DALKI,0234,29,376858
28022,KAPIL,KAPIL,0234,29,376859
28023,KACHAPUR,KACHAPUR,0234,29,376860
28024,PUNIPADA,PUNIPADA,0234,29,376861
28025,RAGHUI,RAGHUI,0234,29,376862
28026,BAIDMARA,BAIDMARA,0234,29,376863
28027,GOLASAI,GOLASAI,0234,29,376864
28028,ASANTALIYA,ASANTALIYA,0234,29,376865
28029,GOLMUNDA,GOLMUNDA,0234,29,376866
28030,TAIRA,TAIRA,0234,29,376867
28031,BANDODIH,BANDODIH,0234,29,376868
28032,AHARBERA,AHARBERA,0234,29,376869
28033,SASKARA,SASKARA,0234,29,376870
28034,BANSPATRA,BANSPATRA,0234,29,376871
28035,BHALURANGI,BHALURANGI,0234,29,376872
28036,RENGALBERA,RENGALBERA,0234,29,376873
28037,SARASPOS,SARASPOS,0234,29,376874
28038,LAKSHMIPOS,LAKSHMIPOS,0234,29,376875
28039,NARANGA,NARANGA,0234,29,376876
28040,MADHUPUR,MADHUPUR,0234,29,376877
28041,RUPAPOS,RUPAPOS,0234,29,376878
28042,SONAPOS,SONAPOS,0234,29,376879
28043,BARBHAG,BARBHAG,0234,29,376880
28044,KORPOS,KORPOS,0234,29,376881
28045,SONUAN,SONUAN,0234,29,376882
28046,MAHULDIHA,MAHULDIHA,0234,29,376883
28047,DUARBANDH,DUARBANDH,0234,29,376884
28048,BRAHMARDIH,BRAHMARDIH,0234,29,376885
28049,DITSAHI,DITSAHI,0234,29,376886
28050,BARAMASAL,BARAMASAL,0234,29,376887
28051,MAHAKURPARA,MAHAKURPARA,0234,29,376888
28052,PARSA,PARSA,0234,29,376889
28053,BINKA,BINKA,0234,29,376890
28054,NAGUBERA,NAGUBERA,0234,29,376891
28055,THENGOPOS,THENGOPOS,0234,29,376892
28056,BANUA,BANUA,0234,29,376893
28057,RAJGAON,RAJGAON,0234,29,376894
28058,BALIPOS,BALIPOS,0234,29,376895
28059,BANJIRA,BANJIRA,0234,29,376896
28060,MAHISABERA,MAHISABERA,0234,29,376897
28061,DHALAPANI,DHALAPANI,0234,29,376898
28062,RAMCHANDRAPOS,RAMCHANDRAPOS,0234,29,376899
28063,JORAPOKHAR,JORAPOKHAR,0234,29,376900
28064,MASURIKUDAR,MASURIKUDAR,0234,29,376901
28065,URAN CHAUKA,URAN CHAUKA,0234,29,376902
28066,DHOBADIH,DHOBADIH,0234,29,376903
28067,JHINGAMARCHA,JHINGAMARCHA,0234,29,376904
28068,MADANG JAHIR,MADANG JAHIR,0234,29,376905
28069,NILAIGOT,NILAIGOT,0234,29,376906
28070,UDAYPUR,UDAYPUR,0234,29,376907
28071,SOGOISAI,SOGOISAI,0234,29,376908
28072,LONJO,LONJO,0234,29,376909
28073,KULUNDU,KULUNDU,0234,29,376910
28074,SIMBANDA,SIMBANDA,0234,29,376911
28075,KARMABA,KARMABA,0234,29,376912
28076,NACHALDA,NACHALDA,0234,29,376913
28077,BILAITI TOLA,BILAITI TOLA,0234,29,376914
28078,KUDABURU,KUDABURU,0234,29,376915
28079,UDHUNIYAN,UDHUNIYAN,0234,29,376916
28080,PORAHAT,PORAHAT,0234,29,376917
28081,SARANDIYAPOS,SARANDIYAPOS,0234,29,376918
28082,ARJUNPUR,ARJUNPUR,0234,29,376919
28083,BHUTNASA,BHUTNASA,0234,29,376920
28084,PATAHATU,PATAHATU,0234,29,376921
28085,MAILPIR,MAILPIR,0234,29,376922
28086,KERABIR,KERABIR,0234,29,376923
28087,UDALKOM,UDALKOM,0235,29,376953
28088,MUNDARI,MUNDARI,0234,29,376924
28089,BAIBERA,BAIBERA,0234,29,376925
28090,JHUMPURA,JHUMPURA,0234,29,376926
28091,MUJUNIYA,MUJUNIYA,0234,29,376927
28092,KUTIPI,KUTIPI,0234,29,376928
28093,SAIDBA,SAIDBA,0235,29,376954
28094,LORHAI,LORHAI,0235,29,376955
28095,JANTE,JANTE,0235,29,376956
28096,DEWAN,DEWAN,0235,29,376957
28097,DINDAPAI,DINDAPAI,0235,29,376958
28098,ROWAULI,ROWAULI,0235,29,376959
28099,JAMJOI,JAMJOI,0235,29,376960
28100,LAMDAR,LAMDAR,0235,29,376961
28101,HUILOR,HUILOR,0235,29,376962
28102,SIDMA,SIDMA,0235,29,377004
28103,BANDO KUMBA,BANDO KUMBA,0235,29,376964
28104,BURIULI,BURIULI,0235,29,376965
27851,BENDOCHUAN,BENDOCHUAN,0232,28,376735
27852,BONGERA,BONGERA,0232,28,376736
27853,DONGAPANI,DONGAPANI,0232,28,376737
27854,BANSJOR,BANSJOR,0232,28,376738
27855,BARDEGA,BARDEGA,0232,28,376739
27856,GINIKERA,GINIKERA,0232,28,376740
27857,KACHHUPARI,KACHHUPARI,0232,28,376741
27858,TARGA,TARGA,0232,28,376742
27859,PATRAPALI,PATRAPALI,0232,28,376743
27860,BHUKUMUNDA,BHUKUMUNDA,0232,28,376744
27861,SAKAMBAHAR,SAKAMBAHAR,0232,28,376745
27862,SIHARJOR,SIHARJOR,0232,28,376746
27863,KULAMARA,KULAMARA,0232,28,376747
27864,KURKURA,KURKURA,0232,28,376748
27865,LOMBOI,LOMBOI,0231,28,376687
27866,URTE,URTE,0232,28,376749
27867,TIKRA,TIKRA,0231,28,376688
27868,KAMBAKERA,KAMBAKERA,0232,28,376750
27869,SEMARIYA,SEMARIYA,0231,28,376689
27870,BHUNDUPANI,BHUNDUPANI,0231,28,376690
27871,LAMDEGA,LAMDEGA,0231,28,376691
27872,HUTUTUA,HUTUTUA,0231,28,376692
27873,LAMDEGA,LAMDEGA,0231,28,376693
27874,BHANWARCHABA,BHANWARCHABA,0232,28,376751
27875,ROBGA,ROBGA,0232,28,376752
27876,BHITBUNA,BHITBUNA,0231,28,376694
27877,BARAIBERA,BARAIBERA,0231,28,376695
27878,BANJOGA,BANJOGA,0231,28,376696
27879,DHENGURPANI,DHENGURPANI,0231,28,376697
27880,SUKHAJHARIYA,SUKHAJHARIYA,0231,28,376698
27881,KAUWADARHA,KAUWADARHA,0231,28,376699
27882,LACHHANPUR,LACHHANPUR,0231,28,376700
27883,MANGASPUR,MANGASPUR,0231,28,376701
27884,DHAURAANJAN,DHAURAANJAN,0231,28,376702
27885,RAMJARI,RAMJARI,0231,28,376703
27886,KUTANGIA,KUTANGIA,0231,28,376704
27887,TORIAN,TORIAN,0231,28,376705
27888,TATI,TATI,0231,28,376706
27889,PHIRKA,PHIRKA,0231,28,376707
27890,BARBERA,BARBERA,0231,28,376708
27891,PAITANO,PAITANO,0231,28,376709
27892,HUTUBDA,HUTUBDA,0231,28,376710
27893,TITLINGI,TITLINGI,0231,28,376711
27894,BARIBIRINGA,BARIBIRINGA,0231,28,376712
27895,MAYAMDEGA,MAYAMDEGA,0231,28,376713
27896,TURUPDEGA,TURUPDEGA,0231,28,376714
27897,KHARWAGARHA,KHARWAGARHA,0231,28,376715
27898,KELUGA,KELUGA,0231,28,376716
27899,TANGIA,TANGIA,0231,28,376717
27900,JALDEGA,JALDEGA,0231,28,376718
27901,SAWNAJARA,SAWNAJARA,0231,28,376719
27902,BARKITANGAR,BARKITANGAR,0231,28,376720
27903,KHARWAGARHA,KHARWAGARHA,0231,28,376721
27904,TENGRATUKU,TENGRATUKU,0231,28,376722
27905,DHORHIBAHAR,DHORHIBAHAR,0231,28,376723
27906,TINGINA,TINGINA,0231,28,376724
27907,SILANGA,SILANGA,0231,28,376725
27908,KONMERLA,KONMERLA,0231,28,376726
27909,DUMARBERA,DUMARBERA,0231,28,376727
27910,GAGUTOLI,GAGUTOLI,0231,28,376728
27911,BALDEGA,BALDEGA,0231,28,376729
27912,KOLOMDEGA,KOLOMDEGA,0231,28,376730
27913,PATIAMBA,PATIAMBA,0231,28,376731
28105,RAIGARA,RAIGARA,0235,29,376966
28106,DEAIN,DEAIN,0235,29,376967
28107,KUKRUBARU,KUKRUBARU,0235,29,376968
28108,KUDABERA,KUDABERA,0235,29,376969
28109,KOMRORA,KOMRORA,0235,29,376970
28110,DARIYO,DARIYO,0235,29,376971
28111,TALANGJIRA,TALANGJIRA,0235,29,376972
28112,BURU KAYAM,BURU KAYAM,0235,29,376973
28113,BERAKAYAM,BERAKAYAM,0235,29,376974
28114,GULIKERA,GULIKERA,0235,29,376975
28115,JORO,JORO,0235,29,376976
28116,DURA,DURA,0235,29,376977
28117,BANDU,BANDU,0235,29,376978
28118,USUNGIN,USUNGIN,0235,29,376979
28119,SALKING,SALKING,0235,29,376980
28120,DAIMAR,DAIMAR,0235,29,376981
28121,BURUNKEL,BURUNKEL,0235,29,376982
28122,TUINGBANDA,TUINGBANDA,0235,29,376983
28123,KANSKEL,KANSKEL,0235,29,376984
28124,KICHINDA,KICHINDA,0235,29,376985
28125,RAJGAON,RAJGAON,0235,29,376986
28126,GUDRI,GUDRI,0235,29,376987
28127,TIRKIRA,TIRKIRA,0235,29,376988
28128,GIRU,GIRU,0235,29,376989
28129,BIRKEL,BIRKEL,0235,29,376990
28130,JARAKEL,JARAKEL,0235,29,376991
28131,KOTEYA,KOTEYA,0235,29,376992
28132,JOMTAI,JOMTAI,0235,29,376993
28133,BURUNRURING,BURUNRURING,0235,29,376994
28134,BERAU RURING,BERAU RURING,0235,29,376995
28135,TUJUR,TUJUR,0235,29,376996
28136,KOMRORA,KOMRORA,0235,29,376997
28137,PIRING,PIRING,0235,29,376998
28138,TEMNA,TEMNA,0235,29,376999
28139,BHUR,BHUR,0235,29,377000
28140,RORO,RORO,0235,29,377001
28141,TUMRUNG,TUMRUNG,0235,29,377002
