SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10010226,Tiribo,Tiribo,0092,6,5704,386223
10010227,Phulijhar,Phulijhar,0092,6,5725,386244
10010229,Patpani,Patpani,0092,6,5725,386244
10010230,Juangasahi,Juangasahi,0245,14,0,
10010231,Nuagaon godisahi,Nuagaon godisahi,0245,14,0,
10010232,Bahaniasahi,Bahaniasahi,0245,14,0,
10010233,Raipur,Raipur,0245,14,0,
10010235,Sanjayapalli,Sanjayapalli,0245,14,0,
10010236,Baunsamada,Baunsamada,0245,14,0,
10010237,Bandhadiha,Bandhadiha,0221,13,20885,400647
10010238,Katakhamar,Katakhamar,0245,14,0,
10010239,Biritaila,Biritaila,0245,14,0,
10010240,Pipal Padar,Pipal Padar,0453,29,0,
10010241,Raimada,Raimada,0245,14,0,
10010242,Phulgumi,Phulgumi,0453,29,0,
10010243,Dadhikhai,Dadhikhai,0245,14,0,
10010244,Panas Padar,Panas Padar,0453,29,0,
10010245,Konda Tikarapada,Konda Tikarapada,0453,29,0,
10010246,Asanapatia,Asanapatia,0245,14,0,
10010247,Unkadidi,Unkadidi,0453,29,0,
10010248,Kumundi-A,Kumundi-A,0092,6,5758,386277
10010249,Kumundi-B,Kumundi-B,0092,6,5758,386277
10010250,Dumuridihi,Dumuridihi,0092,6,5758,386277
10010251,Urumunda,Urumunda,0092,6,5758,386277
10010252,Talajagar,Talajagar,0092,6,5758,386277
10010253,Upperjagar,Upperjagar,0092,6,5758,386277
10010254,Kamagaon,Kamagaon,0092,6,5758,386277
10010256,Badmunda1,Badmunda1,0396,24,0,
10010257,Tangarpada,Tangarpada,0093,6,5682,386309
10010258,Chak Kadei,Chak Kadei,0228,13,21894,401732
10010259,Guptaganga,Guptaganga,0093,6,5682,386309
10010260,U.Baitarani,U.Baitarani,0093,6,5682,386309
10010261,U.Raidiha,U.Raidiha,0093,6,5682,386309
10010262,Mundula,Mundula,0093,6,5682,386309
10010263,Chak Badachana,Chak Badachana,0228,13,21859,401697
10010264,Saragada,Saragada,0228,13,21884,401722
10010265,Talaraidiha,Talaraidiha,0093,6,5686,386313
10010266,Brahmanigadia,Brahmanigadia,0228,13,21871,401709
10010267,Dumuria,Dumuria,0093,6,5686,386313
10010268,Hatishila,Hatishila,0093,6,5686,386313
10010270,Saria,Saria,0093,6,5686,386313
10010271,Nadam,Nadam,0093,6,5686,386313
10010272,Tala Balli,Tala Balli,0093,6,5686,386313
10010273,Dangarmunda1,Dangarmunda1,0396,24,0,
10010274,Upper Balli,Upper Balli,0093,6,5686,386313
10010275,Kaptadiha,Kaptadiha,0093,6,5686,386313
10010276,Baragarh,Baragarh,0093,6,5686,386313
10010277,Bandadihi,Bandadihi,0093,6,5686,386313
10010278,Egubhatrapalli,Egubhatrapalli,0453,29,0,
10010279,Ephavalsa,Ephavalsa,0453,29,0,
10010281,Kuanr-B,Kuanr-B,0093,6,5678,386305
10010282,Natagoth,Natagoth,0093,6,5678,386305
10010283,Lanjipada,Lanjipada,0093,6,5678,386305
10010284,T.Panasanasa,T.Panasanasa,0093,6,5678,386305
10010285,Dampallur,Dampallur,0452,29,0,
10010286,U.Panasanasa,U.Panasanasa,0093,6,5678,386305
10010287,Palanga,Palanga,0228,13,21809,401646
10010288,Mangalpur,Mangalpur,0093,6,5678,386305
10010289,Khakaguda,Khakaguda,0452,29,0,
10010291,Tala Irida,Tala Irida,0093,6,5675,386302
10010292,Gechhela,Gechhela,0452,29,0,
10010294,Tala Imiri,Tala Imiri,0093,6,5675,386302
10010295,Tala Gundula,Tala Gundula,0093,6,5675,386302
10010296,Pattamunda,Pattamunda,0452,29,0,
10010297,Dumbaguda,Dumbaguda,0452,29,0,
10010298,Baunsput,Baunsput,0228,13,21819,401656
10010299,Upper Imiri,Upper Imiri,0093,6,5666,386293
10010300,Upper Irida,Upper Irida,0093,6,5666,386293
10010301,Durdura,Durdura,0272,16,26647,405897
10010302,Sunajhari,Sunajhari,0093,6,5666,386293
10010303,Nua Sunguda,Nua Sunguda,0228,13,21825,401662
10010304,Rangadihi,Rangadihi,0093,6,5666,386293
10010305,Tantadihi,Tantadihi,0093,6,5666,386293
10010307,Temera,Temera,0093,6,5666,386293
10010308,Kasada,Kasada,0093,6,5666,386293
10010309,BHALUKONA,BHALUKONA,0403,25,42007,421798
10010311,Tarmakant,Tarmakant,0092,6,0,
10010312,Taladecapadu,Taladecapadu,0452,29,0,
10010313,Alkapai,Alkapai,0452,29,0,
10010314,Gadbaguda,Gadbaguda,0452,29,0,
10010316,Gopapur,Gopapur,0092,6,0,
10010318,KARNGABHATA,KARNGABHATA,0403,25,42007,421798
10010321,Balarai,Balarai,0092,6,0,
10010322,Sagadapata,Sagadapata,0092,6,0,
10010323,Banamalipur,Banamalipur,0272,16,26650,405900
10010326,Binida,Binida,0092,6,0,
10010327,SALANGIPADA,SALANGIPADA,0403,25,42027,421818
10010328,Tala raigoda,Tala raigoda,0092,6,0,
10010329,Amuni,Amuni,0092,6,0,
10010330,Kambesu,Kambesu,0453,29,0,
10010331,Jenda Parting,Jenda Parting,0453,29,0,
10010332,THAKPALI,THAKPALI,0403,25,42027,421818
10010333,Rangamguda,Rangamguda,0453,29,0,
10010334,Sodabadi,Sodabadi,0453,29,0,
10010335,Lungu,Lungu,0453,29,0,
10010336,Raigoda-A,Raigoda-A,0092,6,0,
10010337,Jerpa,Jerpa,0453,29,0,
10010338,Raigoda-B,Raigoda-B,0092,6,0,
10010339,Gallipendili,Gallipendili,0453,29,0,
10010340,M. Turugudi,M. Turugudi,0453,29,0,
10010341,B. Turugudi,B. Turugudi,0453,29,0,
10010342,Suakati,Suakati,0092,6,0,
10010343,Tentuli,Tentuli,0092,6,0,
10010344,K. Gurusi,K. Gurusi,0453,29,0,
10010345,Jamudiha,Jamudiha,0092,6,0,
10010346,Bariabhotta,Bariabhotta,0453,29,0,
10010348,Gatiput,Gatiput,0453,29,0,
10010349,U. Colony,U. Colony,0453,29,0,
10010350,Putugaon,Putugaon,0453,29,0,
10010351,Cherapadu,Cherapadu,0453,29,0,
10010352,Kantachira,Kantachira,0228,13,21826,401663
10010353,Ichinda,Ichinda,0092,6,0,
10010354,SANBEHELI,SANBEHELI,0403,25,42069,421860
10010355,T.Kainsari,T.Kainsari,0092,6,0,
10010356,U.Kainsari,U.Kainsari,0092,6,0,
10010357,Kantapasi,Kantapasi,0228,13,21829,401666
10010358,Anjar,Anjar,0092,6,0,
10010359,Ambadahara,Ambadahara,0092,6,0,
10010360,Thakurdihi,Thakurdihi,0092,6,0,
10010361,Dangapani,Dangapani,0092,6,0,
10010362,Lahala,Lahala,0228,13,21798,401635
10010364,Medinpur,Medinpur,0092,6,0,
10010365,GOTAMA,GOTAMA,0403,25,42069,421860
10010366,Gopinathpur,Gopinathpur,0092,6,0,
10010367,Saheb Nagar,Saheb Nagar,0228,13,21926,401763
10010368,Rimulighati,Rimulighati,0092,6,0,
10010370,Kantakoli,Kantakoli,0092,6,0,
10010371,Rugudi,Rugudi,0092,6,0,
10010372,Prananathpur,Prananathpur,0228,13,21913,401750
10010373,Bhaliadal,Bhaliadal,0092,6,0,
10010375,Tala Champei,Tala Champei,0092,6,0,
10010376,Upper Raduan,Upper Raduan,0092,6,0,
10010377,Kumbhi,Kumbhi,0228,13,21913,401750
10010378,Upper Sumatha,Upper Sumatha,0092,6,0,
10010379,Upper Champei,Upper Champei,0092,6,0,
10010380,Toraniapani,Toraniapani,0092,6,0,
10010381,Talasumatha,Talasumatha,0092,6,0,
10010382,Nuntikiri,Nuntikiri,0228,13,21796,401633
10010383,Duarasuni,Duarasuni,0092,6,0,
10010384,Tala Raduan,Tala Raduan,0092,6,0,
10010386,DHAKLI,DHAKLI,0403,25,42069,421860
10010388,Kodipasa,Kodipasa,0092,6,0,
10010389,Bayakumutia,Bayakumutia,0092,6,0,
10010390,Balichhaksahi,Balichhaksahi,0296,17,0,
10010391,Satamana,Satamana,0228,13,21801,401638
10010392,Bayandadhar,Bayandadhar,0092,6,0,
10010394,Gondijoda,Gondijoda,0092,6,0,
10010395,Purnachandrapur,Purnachandrapur,0228,13,21801,401638
10010396,Talakaipur,Talakaipur,0092,6,0,
10010397,Mamlaposi-A,Mamlaposi-A,0092,6,0,
10010398,Mamalaposi-B,Mamalaposi-B,0092,6,0,
10010400,Bachhera,Bachhera,0296,17,0,
10010401,Godasisahi,Godasisahi,0228,13,21759,401596
10010403,Oldcharigochhia,Oldcharigochhia,0228,13,21802,401639
10010404,Danda Haripur,Danda Haripur,0228,13,21845,401683
10010405,Parisohal,Parisohal,0228,13,21922,401759
10010406,Bayamba,Bayamba,0228,13,21921,401793
10010407,Ekadelia,Ekadelia,0228,13,21921,401793
10010408,Chaka Badaghumuri,Chaka Badaghumuri,0228,13,21953,401788
10010409,Baingora,Baingora,0228,13,21943,401778
10010410,Rewadigudi,Rewadigudi,0466,29,0,
10010411,Banbada,Banbada,0228,13,21952,401787
10010412,Metavalsa,Metavalsa,0466,29,0,
10010413,Chak Bhubanpur,Chak Bhubanpur,0228,13,21921,401793
10010414,BHAOSIL,BHAOSIL,0403,25,42069,421860
10010415,Antimaudi,Antimaudi,0466,29,0,
10010416,Dhanuapat,Dhanuapat,0228,13,21942,401777
10010417,Pansalpadu,Pansalpadu,0466,29,0,
10010418,Goutamguda,Goutamguda,0466,29,0,
10010419,Pandidivalsa,Pandidivalsa,0466,29,0,
10010420,Jirapur,Jirapur,0228,13,21939,401774
10010421,Sidimeta,Sidimeta,0466,29,0,
10010422,Kadamaudi,Kadamaudi,0466,29,0,
10010423,New Charigochhia,New Charigochhia,0228,13,21878,401716
10010424,Kathakumpha,Kathakumpha,0244,14,0,
10010425,Sankhapadu,Sankhapadu,0466,29,0,
10010426,GODBHATA,GODBHATA,0403,25,42069,421860
10010427,Gadigudi,Gadigudi,0466,29,0,
10010428,Landujhar,Landujhar,0228,13,21880,401718
10010429,Mungargumi,Mungargumi,0466,29,0,
10010430,Sangamgudi,Sangamgudi,0466,29,0,
10010431,Nimadiha,Nimadiha,0228,13,21880,401718
10010432,Totalpadu,Totalpadu,0466,29,0,
10010433,Royalpadu,Royalpadu,0466,29,0,
10010434,Nimalpadu,Nimalpadu,0466,29,0,
10010435,Galapadu,Galapadu,0466,29,0,
10010436,Kanteijhar,Kanteijhar,0228,13,21879,401717
10010437,Garmiguda,Garmiguda,0466,29,0,
10010438,Ginapilipadu,Ginapilipadu,0466,29,0,
10010439,Bandha,Bandha,0466,29,0,
10010441,Sitampadu,Sitampadu,0466,29,0,
10010442,Bativalsa,Bativalsa,0466,29,0,
10010443,M.Gundulam,M.Gundulam,0466,29,0,
10010444,Ologan,Ologan,0466,29,0,
10010445,Gandhivalsa,Gandhivalsa,0466,29,0,
10010446,Kapamaudi,Kapamaudi,0466,29,0,
10010447,Etavalsa,Etavalsa,0466,29,0,
10010448,Sidipadu,Sidipadu,0466,29,0,
10010449,Panasmangudi,Panasmangudi,0466,29,0,
10010450,West Panasuda,West Panasuda,0229,13,21755,401862
10010451,Obiloba,Obiloba,0466,29,0,
10010453,Epamanpadu,Epamanpadu,0466,29,0,
10010454,Purba Balipada,Purba Balipada,0229,13,21749,401856
10010455,Bahadur Nagar,Bahadur Nagar,0229,13,21737,401844
10010456,GOHIRAPADAR,GOHIRAPADAR,0403,25,42017,421808
10010457,Jharakul,Jharakul,0229,13,21739,401846
10010458,Daudiapada,Daudiapada,0229,13,21739,401846
10010459,Ulimei Mahal,Ulimei Mahala,0229,13,21739,401846
10010461,Palasbani,Palasbani,0229,13,21723,401830
10010462,DHARAMPUR,DHARAMPUR,0403,25,42017,421808
10010463,UperDecapadu,UperDecapadu,0452,29,0,
10010466,Gadbaguda,Gadbaguda,0452,29,0,
10010467,Kandhasahi,Kandhasahi,0452,29,0,
10010468,Fakirmiapatana,Fakirmiapatana,0229,13,21712,401819
10010469,Bengapur,Bengapur,0229,13,21712,401819
10010470,Jakhapani,Jakhapani,0452,29,0,
10010471,Degaghat,Degaghat,0069,5,0,
10010472,Sodesu,Sodesu,0452,29,0,
10010473,Kumbharasahi,Kumbharasahi,0452,29,0,
10010474,San Birkera,San Birkera,0069,5,0,
10010475,Dhepaguda,Dhepaguda,0452,29,0,
10010476,Saliyatola,Saliyatola,0069,5,0,
10010478,UDYANBANDH,UDYANBANDH,0403,25,42082,421873
10010479,Zalkatola,Zalkatola,0069,5,0,
10010481,Jhariatola,Jhariatola,0069,5,0,
10010483,Talua,Talua,0229,13,21706,401813
10010484,LAXMIPUR(CHASASAHI),LAXMIPUR(CHASASAHI),0046,4,2882,382601
10010485,Tala Chandia,Tala Chandia,0229,13,21700,401807
10010486,Hatibarikana,Hatibarikana,0069,5,0,
10010487,Nakakhandhi,Nakakhandhi,0069,5,0,
10010488,Banmalipur,Banamalipur,0229,13,21716,401823
10010490,Ranto I,Ranto I,0069,5,0,
10010491,Gungiberna,Gungiberna,0069,5,0,
10010492,Gothamuha,Gothamuha,0229,13,21716,401823
10010493,Bijadihi,Bijadihi,0069,5,0,
10010494,Udayagiri,Udayagiri,0229,13,21716,401823
10010495,Bausjhar,Bausjhar,0069,5,0,
10010496,Khadagpur,Khadagpur,0229,13,21747,401854
10010497,Kenduberni,Kenduberni,0069,5,0,
10010498,Gajendrapur,Gajendrapur,0229,13,21747,401854
10010499,Bhagotola,Bhagotola,0069,5,0,
10010500,DHOLPADA-B,DHOLPADA-B,0049,4,3574,383296
10010501,Arba-Jharabahal,Arba-Jharabahal,0069,5,0,
10010502,Zadakudar,Zadakudar,0069,5,0,
10010503,Arab Dhipatola,Arab Dhipatola,0069,5,0,
10010504,Ganjutola,Ganjutola,0069,5,0,
10010505,SODO-B,SODO-B,0049,4,3519,383241
10010506,Buchahanda,Buchahanda,0069,5,0,
10010507,Khairbandha,Khairbandha,0069,5,0,
10010508,Relaposh,Relaposh,0069,5,0,
10010509,Turitola,Turitola,0069,5,0,
10010510,Gopadihi,Gopadihi,0069,5,0,
10010512,Singher,Singher,0069,5,0,
10010513,Ledhatola,Ledhatola,0069,5,0,
10010514,Samarjhula,Samarjhula,0069,5,0,
10010515,Bramantola,Bramantola,0069,5,0,
10010516,Pedapadu,Pedapadu,0466,29,0,
10010517,Pandripathar,Pandripathar,0069,5,0,
10010518,Erkuguda,Erkuguda,0466,29,0,
10010519,Gamardhi,Gamardhi,0069,5,0,
10010521,Eramatiguda,Eramatiguda,0466,29,0,
10010522,New Birda,New Birda,0069,5,0,
10010523,Musuriguda,Musuriguda,0466,29,0,
10010524,Puruna Birda,Puruna Birda,0069,5,0,
10010526,Mahalitola,Mahalitola,0069,5,0,
10010527,Buruguda,Buruguda,0466,29,0,
10010528,Rangamati,Rangamati,0069,5,0,
10010529,Karuabahal,Karuabahal,0069,5,0,
10010530,Ganghiguda,Ganghiguda,0466,29,0,
10010531,Oram Tola,Oram Tola,0069,5,0,
10010534,Kishan Tola,Kishan Tola,0069,5,0,
10010536,Bachuatola,Bachuatola,0069,5,0,
10010538,Ganjutola,Ganjutola,0069,5,0,
10010539,Daldaliapada,Daldaliapada,0026,3,1613,381338
10010540,Chitratola,Chitratola,0069,5,0,
10010543,Ganjeipadu,Ganjeipadu,0466,29,0,
10010544,Padh Tola,Padh Tola,0069,5,0,
10010545,K.Putabadh,K.Putabadh,0466,29,0,
10010547,Girijatola,Girijatola,0069,5,0,
10010548,P.Sintalu,P.Sintalu,0466,29,0,
10010549,Kudartola,Kudartola,0069,5,0,
10010550,Pedagudi,Pedagudi,0466,29,0,
10010551,Jogitola,Jogitola,0069,5,0,
10010552,Motisidnga,Motisidnga,0466,29,0,
10010553,Bhulatola,Bhulatola,0069,5,0,
10010554,Musapali,Musapali,0069,5,0,
10010555,Kotateda,Kotateda,0466,29,0,
10010556,Purnapani,Purnapani,0069,5,0,
10010557,Raipadu,Raipadu,0466,29,0,
10010558,Rutkupedi,Rutkupedi,0069,5,0,
10010560,Ficrochandi,Ficrochandi,0069,5,0,
10010561,Baddalki,Baddalki,0069,5,0,
10010562,Mulapadu,Mulapadu,0466,29,0,
10010563,Metapadu,Metapadu,0466,29,0,
10010564,Bandhaguda,Bandhaguda,0466,29,0,
10010565,Railway Gate,Railway Gate,0069,5,0,
10010566,Singargudi,Singargudi,0466,29,0,
10010567,M D Pada,M D Pada,0069,5,0,
10010568,Sibarpadu,Sibarpadu,0466,29,0,
10010569,Epalpadu,Epalpadu,0466,29,0,
10010570,Dorangpadu,Dorangpadu,0466,29,0,
10010571,W N 7,W N 7,0069,5,0,
10010572,Raivalsa,Raivalsa,0466,29,0,
10010573,W N 8,W N 8,0069,5,0,
10010574,Karivalsa,Karivalsa,0466,29,0,
10010575,Masanikani,Masanikani,0026,3,1572,381297
10010576,Pedakonda,Pedakonda,0466,29,0,
10010578,Sidivalsa,Sidivalsa,0466,29,0,
10010579,Sahajbahal,Sahajbahal,0026,3,1572,381297
10010580,Pedaloba,Pedaloba,0466,29,0,
10010581,Lungei,Lungei,0069,5,0,
10010582,Panavadi,Panavadi,0466,29,0,
10010583,Kenalpada,Kenalpada,0069,5,0,
10010584,Tungari Tola,Tungari Tola,0069,5,0,
10010585,Phuldumer,Phuldumer,0026,3,1599,381324
10010586,Jia Bahal,Jia Bahal,0069,5,0,
10010587,Mundimandiaguda,Mundimandiaguda,0452,29,0,
10010588,Goighanga,Goighanga,0069,5,0,
10010589,Sawmill,Sawmill,0069,5,0,
10010590,Vaw Tola,Vaw Tola,0069,5,0,
10010591,Kaliapada,Kaliapada,0026,3,1558,381283
10010592,Amo Tola,Amo Tola,0069,5,0,
10010593,Pandupada,Pandupada,0026,3,1558,381283
10010594,Chuti Tola,Chuti Tola,0069,5,0,
10010595,Jharadeben,Jharadeben,0069,5,0,
10010596,Turipada,Turipada,0026,3,1621,381346
10010597,Turipada,Turipada,0026,3,1563,381288
10010598,Saw Mill,Saw Mill,0069,5,0,
10010599,Tangarmunda,Tangarmunda,0026,3,1593,381318
10010600,Kisan pada,Kisan pada,0069,5,0,
10010601,Ghadai Balanda,Ghadai Balanda,0069,5,0,
10010602,Juna Balanda,Juna Balanda,0069,5,0,
10010603,Basanta,Basanta,0186,11,18420,397812
10010604,Sargidihi,Sargidihi,0026,3,1589,381314
10010605,Tanty Tola,Tanty Tola,0069,5,0,
10010606,Taldihi,Taldihi,0026,3,1589,381314
10010607,Khadatola,Khadatola,0069,5,0,
10010608,Majhatola,Majhatola,0069,5,0,
10010609,Naditola,Naditola,0069,5,0,
10010610,Tankatola,Tankatola,0069,5,0,
10010611,BhandaTola,BhandaTola,0069,5,0,
10010612,Patra Tola,Patra Tola,0069,5,0,
10010613,Chikitia Tola,Chikitia Tola,0069,5,0,
10010614,I.D.C.,I.D.C.,0069,5,0,
10010615,Tumran,Tumran,0069,5,0,
10010616,Kulasahi,Kulasahi,0186,11,18399,397791
10010617,Nuada,Nuada,0186,11,18487,397851
10010618,Jamdabalsa,Jamdabalsa,0452,29,0,
10010619,Basanjhola,Basanjhola,0452,29,0,
10010620,Mandapai,Mandapai,0452,29,0,
10010621,Sandibalsa,Sandibalsa,0452,29,0,
10010622,Nalapadar,Nalapadar,0452,29,0,
10010623,Tala lachha,Tala lachha,0452,29,0,
10010624,Birwal,Birwal,0069,5,0,
10010625,Uperlachha,Uperlachha,0452,29,0,
10010626,P.Karanjaguda,P.Karanjaguda,0466,29,0,
10010627,Gutidhara,Gutidhara,0069,5,0,
10010628,San dalkudar,San dalkudar,0069,5,0,
10010629,Puriguda,Puriguda,0466,29,0,
10010630,Gemelpadu,Gemelpadu,0466,29,0,
10010631,Eringaipadu,Eringaipadu,0466,29,0,
10010633,Sukram Tola,Sukram Tola,0069,5,0,
10010634,Gantimeda,Gantimeda,0466,29,0,
10010635,Chunutola,Chunutola,0069,5,0,
10010636,Padampur,Padampur,0466,29,0,
10010637,Mahultola,Mahultola,0069,5,0,
10010638,Batiguda,Batiguda,0466,29,0,
10010639,Burutola,Burutola,0069,5,0,
10010640,Gormiguda,Gormiguda,0466,29,0,
10010641,Bijalatola,Bijalatola,0069,5,0,
10010642,K.Sidimeta,K.Sidimeta,0466,29,0,
10010643,Flasatola,Flasatola,0069,5,0,
10010644,Dayanandanagar,Dayanandanagar,0069,5,0,
10010645,Chirkudaba,Chirkudaba,0466,29,0,
10010646,Chintalpadu,Chintalpadu,0466,29,0,
10010647,Naditola 1,Naditola 1,0069,5,0,
10010648,D.Sidimeta,D.Sidimeta,0466,29,0,
10010649,Naditola 2,Naditola 2,0069,5,0,
10010650,Badaguda,Badaguda,0466,29,0,
10010651,Ruguditola,Ruguditola,0069,5,0,
10010652,K.Karanjaguda,K.Karanjaguda,0466,29,0,
10010653,Khapartola,Khapartola,0069,5,0,
10010654,Nayakpara,Nayakpara,0069,5,0,
10010655,Phulgda,Phulgda,0466,29,0,
10010656,Gopapalii,Gopapalii,0069,5,0,
10010657,Nimalpadu,Nimalpadu,0466,29,0,
10010658,Malikpali,Malikpali,0069,5,0,
10010659,Karkaguda,Karkaguda,0466,29,0,
10010660,Khadan Tola,Khadan Tola,0069,5,0,
10010661,Salapguda,Salapguda,0466,29,0,
10010662,Beldihi,Beldihi,0069,5,0,
10010663,Madiliguda,Madiliguda,0466,29,0,
10010664,Kitibadi,Kitibadi,0466,29,0,
10010665,San Nuagoan,San Nuagoan,0069,5,0,
10010666,Musurialpadu,Musurialpadu,0466,29,0,
10010667,Chikatamati,Chikatamati,0069,5,0,
10010668,Jhillgul,Jhillgul,0466,29,0,
10010669,Bhalupatra,Bhalupatra,0069,5,0,
10010670,Metakandili,Metakandili,0466,29,0,
10010671,Jhillaguntha,Jhillaguntha,0466,29,0,
10010672,W.N 2,W.N 2,0069,5,0,
10010673,W.N 3,W.N 3,0069,5,0,
10010674,Kamripadu,Kamripadu,0466,29,0,
10010675,Madipadu,Madipadu,0466,29,0,
10010676,Murmubasa,Murmubasa,0069,5,0,
10010677,Mundiguda,Mundiguda,0466,29,0,
10010678,S.Jhillaguntha,S.Jhillaguntha,0466,29,0,
10010679,Jalda W N 1,Jalda W N 1,0069,5,0,
10010680,Jalda W N 6,Jalda W N 6,0069,5,0,
10010681,Komarpadu,Komarpadu,0466,29,0,
10010682,W.N 4,W.N 4,0069,5,0,
10010683,Raipadu,Raipadu,0466,29,0,
10010684,Jalda B 10,Jalda B 10,0069,5,0,
10010685,Jalda B 11,Jalda B 11,0069,5,0,
10010686,W N 9,W N 9,0069,5,0,
10010687,W N 10,W N 10,0069,5,0,
10010688,Jalda W N 12,Jalda W N 12,0069,5,0,
10010689,Jalda W N 17,Jalda W N 17,0069,5,0,
10010690,Jalda W N 18,Jalda W N 18,0069,5,0,
10010691,W N 16,W N 16,0069,5,0,
10010692,W N 21,W N 21,0069,5,0,
10010693,W N 15,W N 15,0069,5,0,
10010694,W N 18,W N 18,0069,5,0,
10010695,W N 19,W N 19,0069,5,0,
10010696,W N 20,W N 20,0069,5,0,
10010697,W N 14,W N 14,0069,5,0,
10010698,Baunstola,Baunstola,0069,5,0,
10010699,Mundatola,Mundatola,0069,5,0,
10010700,P-Jalda 23,P-Jalda 23,0069,5,0,
10010701,P-Jalda 22,P-Jalda 22,0069,5,0,
10010702,P-Jalda 24,P-Jalda 24,0069,5,0,
10010703,Asurachhapal,Asurachhapal,0069,5,0,
10010704,Matkam Tola,Matkam Tola,0069,5,0,
10010705,Hatibanda,Hatibanda,0069,5,0,
10010706,Purnatola,Purnatola,0069,5,0,
10010707,Katintola,Katintola,0069,5,0,
10010708,Labour Colony,Labour Colony,0069,5,0,
10010709,Balijori 4,Balijori 4,0069,5,0,
10010710,Balijori 5,Balijori 5,0069,5,0,
10010711,Uppar balijodi,Upparb alijodi,0069,5,0,
10010712,Indrapalli,Indrapalli,0069,5,0,
10010713,Balijori 2,Balijori 2,0069,5,0,
10010714,Balijori 3,Balijori 3,0069,5,0,
10010715,Ambatoli,Ambatoli,0069,5,0,
10010716,Madantoli,Madantoli,0069,5,0,
10010717,ABC Colony,ABC Colony,0069,5,0,
10010718,Laxmisahi,Laxmisahi,0069,5,0,
10010721,Baliam,Baliam,0069,5,0,
10010723,Amjharan,Amjharan,0069,5,0,
10010726,Bad Manko,Bad Manko,0069,5,0,
10010727,San Manko,San Manko,0069,5,0,
10010729,San Karlakhaman,San Karlakhaman,0069,5,0,
10010731,Attaghat,Attaghat,0069,5,0,
10010735,Kanarswan,Kanarswan,0069,5,0,
10010737,San Sunaparbat,San Sunaparbat,0069,5,0,
10010738,Pottabeda,Pottabeda,0069,5,0,
10010739,Budikudar,Budikudar,0069,5,0,
10010740,Nawatola,Nawatola,0069,5,0,
10010742,Block Colony,Block Colony,0069,5,0,
10010743,Gobardhan Pada,Gobardhan Pada,0069,5,0,
10010744,Raja Basa,Raja Basa,0069,5,0,
10010745,Deonagar Colony,Deonagar Colony,0069,5,0,
10010746,Chinmaya Nagar,Chinmaya Nagar,0069,5,0,
10010747,Tala Lathikata,Tala Lathikata,0069,5,0,
10010748,Trinath Colony,Trinath Colony,0069,5,0,
10010749,B Mangala,B Mangala,0069,5,0,
10010750,Jhirga Tola,Jhirga Tola,0069,5,0,
10010752,Thepa Tola,Thepa Tola,0069,5,0,
10010754,Naugoan A,Naugoan A,0069,5,0,
10010755,Naugoan B,Naugoan B,0069,5,0,
10010760,Amlikhaman,Amlikhaman,0027,3,1636,381361
10010761,Bhatitola,Bhatitola,0069,5,0,
10010763,Adatiga,Adatiga,0466,29,0,
10010764,Kailargandhi,Kailargandhi,0466,29,0,
10010765,Junadihi,Junadihi,0027,3,1625,381350
10010766,Luhaguda,Luhaguda,0466,29,0,
10010767,Ranginiguda,Ranginiguda,0466,29,0,
10010769,Gumudipadu,Gumudipadu,0466,29,0,
10010770,Chintalpadu,Chintalpadu,0466,29,0,
10010771,Saral,Saral,0027,3,1622,381347
10010772,Empalpadu,Empalpadu,0466,29,0,
10010773,Palvalsa,Palvalsa,0466,29,0,
10010774,Mulagida,Mulagida,0466,29,0,
10010775,Badapadu,Badapadu,0466,29,0,
10010776,Badmunda,Badmunda,0027,3,1629,381354
10010777,Mirtipadu,Mirtipadu,0466,29,0,
10010780,Phukharamal,Phukharamal,0027,3,1630,381355
10010782,Badkhalia,Badkhalia,0027,3,1632,381357
10010783,Jamdhipa,Jamdhipa,0027,3,1690,381415
10010784,Segapada,Segapada,0027,3,1676,381401
10010785,Kendmal,Kendmal,0027,3,1676,381401
10010786,Mundrapada,Mundrapada,0027,3,1676,381401
10010787,Charmal,Charmal,0027,3,1659,381384
10010788,Badjharan,Badjharan,0027,3,1630,381355
10010792,Pipalguda,Pipalguda,0441,28,47927,427741
10010794,Kodobhata,Kodobhata,0441,28,47927,427741
10010796,Nuaguda,Nuaguda,0441,28,47927,427741
10010798,Hordaguda,Hordaguda,0441,28,47927,427741
10010799,Konarichua,Konarichua,0441,28,47927,427741
10010800,Muduliguda,Muduliguda,0441,28,47927,427741
10010801,Kusumguda,Kusumguda,0441,28,47927,427741
10010802,Jhadiaguda,Jhadiaguda,0441,28,47927,427741
10010804,Jabaguda,Jabaguda,0441,28,0,
10010806,Balijhar,Balijhar,0441,28,0,
10010807,Birisola,Birisola,0441,28,47904,427718
10010808,Chaituguda,Chaituguda,0441,28,47904,427718
10010809,Dhaudasola,Dhaudasola,0441,28,47904,427718
10010810,Galiaguda,Galiaguda,0441,28,47904,427718
10010811,Garudaguda,Garudaguda,0441,28,47904,427718
10010812,Ghanaguda,Ghanaguda,0441,28,47904,427718
10010813,Kenduguda,Kenduguda,0441,28,47944,427757
10010814,Rauliguda,Rauliguda,0441,28,47944,427757
10010815,Jatiaguda,Jatiaguda,0441,28,10010810,
10010816,Mudiguda,Mudiguda,0441,28,10010810,
